Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,621.881713867,-243.490554810,133.747695923,,,,
2,621.891540527,-243.556381226,133.776382446,,,,
3,621.977905273,-243.595428467,133.835250854,,,,
4,622.069152832,-243.603393555,133.922393799,,,,
5,622.117919922,-243.594619751,133.960311890,,,,
6,622.118713379,-243.585235596,133.927276611,,,,
7,622.087707520,-243.560195923,133.939727783,,,,
8,622.056579590,-243.517654419,134.051269531,,,,
9,621.984924316,-243.442810059,134.174880981,,,,
10,621.859802246,-243.335708618,134.215454102,,,,
11,621.574157715,-243.215469360,133.953308105,,,,
12,621.284545898,-243.056365967,133.674163818,,,,
13,621.058654785,-242.892929077,133.595520020,,,,
14,620.947998047,-242.614059448,133.676773071,,,,
15,621.004089355,-242.480621338,133.859054565,,,,
16,621.128417969,-242.466156006,134.098098755,,,,
17,621.224182129,-242.401412964,134.321289063,,,,
18,621.234191895,-242.343460083,134.424362183,,,,
19,621.123657227,-242.301406860,134.460159302,,,,
20,620.884948730,-242.201721191,134.451095581,,,,
21,620.581054688,-241.729400635,134.366180420,,,,
22,620.341247559,-241.417907715,134.143539429,,,,
23,620.205139160,-241.362258911,134.018524170,,,,
24,620.134582520,-241.355026245,133.994033813,,,,
25,620.081848145,-241.357376099,133.977905273,,,,
26,620.093688965,-241.364120483,133.852661133,,,,
27,620.199218750,-241.515533447,133.457931519,,,,
28,620.525146484,-242.185440063,133.794464111,,,,
29,620.868041992,-244.487823486,135.184036255,,,,
30,621.295715332,-246.002990723,136.232406616,,,,
31,621.684570313,-246.927215576,136.567932129,,,,
32,622.121215820,-249.415969849,137.362045288,,,,
33,622.921936035,-253.033706665,139.170166016,,,,
34,623.984375000,-256.857849121,141.860336304,,,,
35,624.976562500,-261.588134766,145.144134521,,,,
36,625.780578613,-267.032714844,148.745361328,,,,
37,626.003784180,-272.047851563,152.792266846,,,,
38,625.214233398,-276.701232910,157.765930176,,,,
39,623.545227051,-281.391265869,163.861968994,,,,
40,620.752929688,-285.869720459,170.720245361,,,,
41,616.902099609,-289.574371338,178.784774780,,,,
42,612.327270508,-292.279785156,189.038452148,,,,
43,606.960266113,-294.233795166,200.833984375,,,,
44,600.876892090,-295.416168213,213.285293579,,,,
45,594.521606445,-296.017150879,226.264312744,,,,
46,588.001647949,-296.307922363,239.534408569,,,,
47,581.786437988,-296.922454834,252.522644043,,,,
48,576.034912109,-298.036315918,264.332580566,660.376220703,-278.772308350,205.689224243,
49,570.633789063,-299.711334229,274.907165527,653.948486328,-279.905181885,215.214309692,
50,565.263977051,-301.754211426,284.703613281,647.157592773,-281.271606445,223.647674561,
51,560.049072266,-304.009765625,294.193939209,640.019592285,-282.802490234,231.391586304,
52,555.206054688,-306.283172607,303.733184814,633.001770020,-284.322967529,238.921340942,
53,550.842163086,-308.730102539,313.411865234,626.394104004,-285.899688721,246.894653320,
54,546.644592285,-310.585083008,323.453247070,620.401123047,-287.673370361,255.667694092,
55,543.021606445,-311.394317627,334.342254639,614.901489258,-289.492401123,264.908813477,
56,539.911499023,-311.897064209,345.516937256,609.610900879,-291.135528564,274.080932617,
57,536.815856934,-312.638580322,356.221649170,604.407043457,-292.625213623,282.938446045,
58,533.954162598,-313.669860840,366.360076904,599.592773438,-293.999237061,291.540344238,
59,531.478088379,-314.801879883,376.097381592,595.433044434,-295.244049072,300.080200195,
60,529.027221680,-315.526428223,385.703460693,591.528808594,-296.418792725,308.527343750,
61,526.668945313,-316.054168701,395.155822754,587.692199707,-297.598724365,316.807983398,
62,524.439819336,-316.528106689,404.321502686,584.116027832,-298.771728516,324.924499512,
63,522.471984863,-317.495758057,413.063018799,580.847900391,-299.830322266,332.946105957,
64,520.110229492,-318.742523193,421.025543213,577.580810547,-300.730834961,340.626861572,
