Number of frames: 1500
Frequency: 500
Units: mm

Frame,finger x,finger y,finger z,thumb x,thumb y,thumb z
47,600.371704102,-193.430313110,151.036560059,617.248840332,-201.981811523,138.142471313,
48,600.375000000,-193.432662964,151.038421631,617.242431641,-201.984313965,138.145645142,
49,600.388305664,-193.432907104,151.045440674,617.238403320,-201.986572266,138.150695801,
50,600.389770508,-193.431762695,151.049591064,617.250000000,-201.987167358,138.152130127,
51,600.371459961,-193.435317993,151.046981812,617.261596680,-201.986480713,138.154159546,
52,600.365844727,-193.439834595,151.049194336,617.257934570,-201.990203857,138.156906128,
53,600.374267578,-193.439010620,151.051895142,617.253234863,-201.993881226,138.158401489,
54,600.366210938,-193.441329956,151.047973633,617.233703613,-201.997161865,138.158233643,
55,600.365966797,-193.443496704,151.049545288,617.238769531,-201.998779297,138.156692505,
56,600.363708496,-193.447021484,151.046951294,617.256530762,-201.997726440,138.155410767,
57,600.360961914,-193.450592041,151.044616699,617.245178223,-202.001953125,138.154754639,
58,600.354980469,-193.449798584,151.041473389,617.241210938,-202.006484985,138.150787354,
59,600.335876465,-193.451721191,151.033309937,617.229797363,-202.010086060,138.144210815,
60,600.324523926,-193.456359863,151.027587891,617.216552734,-202.011459351,138.139358521,
61,600.331054688,-193.458343506,151.023681641,617.216369629,-202.012145996,138.134246826,
62,600.304565430,-193.462020874,151.012390137,617.202636719,-202.017532349,138.130050659,
63,600.304931641,-193.462661743,151.003326416,617.193969727,-202.022232056,138.122756958,
64,600.298522949,-193.463409424,150.993148804,617.183105469,-202.026702881,138.108444214,
65,600.286743164,-193.465438843,150.981750488,617.169921875,-202.029693604,138.097167969,
66,600.281738281,-193.468994141,150.969741821,617.156250000,-202.031280518,138.080871582,
67,600.267639160,-193.470901489,150.955627441,617.124450684,-202.035980225,138.063156128,
68,600.248596191,-193.471069336,150.941055298,617.109069824,-202.039428711,138.053054810,
69,600.231384277,-193.472381592,150.927413940,617.110900879,-202.041366577,138.041534424,
70,600.209533691,-193.474594116,150.905883789,617.087463379,-202.045791626,138.026260376,
71,600.192138672,-193.476242065,150.891143799,617.069519043,-202.051010132,138.007675171,
72,600.173339844,-193.480010986,150.874191284,617.054809570,-202.054733276,137.991806030,
73,600.156860352,-193.482879639,150.856384277,617.042175293,-202.056060791,137.975265503,
74,600.130798340,-193.483825684,150.838821411,617.020751953,-202.059539795,137.955276489,
75,600.105041504,-193.485565186,150.817855835,616.992187500,-202.065597534,137.934097290,
76,600.095825195,-193.491043091,150.800186157,616.970397949,-202.070632935,137.910476685,
77,600.066833496,-193.492309570,150.777389526,616.944030762,-202.075637817,137.889770508,
78,600.040649414,-193.493927002,150.754028320,616.920837402,-202.080078125,137.870864868,
79,600.015686035,-193.499832153,150.732513428,616.883605957,-202.085083008,137.847290039,
80,599.992248535,-193.503143311,150.709564209,616.854003906,-202.091491699,137.825881958,
81,599.969238281,-193.508132935,150.684188843,616.834594727,-202.098129272,137.803253174,
82,599.943176270,-193.512298584,150.661651611,616.806152344,-202.106491089,137.776214600,
83,599.921752930,-193.517074585,150.636718750,616.783813477,-202.114761353,137.753051758,
84,599.886413574,-193.522796631,150.609848022,616.764282227,-202.119522095,137.727935791,
85,599.853210449,-193.528793335,150.585159302,616.730224609,-202.125793457,137.700927734,
86,599.821899414,-193.533966064,150.557266235,616.688659668,-202.134429932,137.673477173,
87,599.798583984,-193.538223267,150.530517578,616.660583496,-202.142028809,137.647598267,
88,599.773620605,-193.539291382,150.502563477,616.631286621,-202.149108887,137.621597290,
89,599.747009277,-193.545181274,150.476623535,616.596618652,-202.155838013,137.593505859,
90,599.694824219,-193.552200317,150.444473267,616.567199707,-202.163131714,137.565643311,
91,599.669921875,-193.557037354,150.417709351,616.530944824,-202.171417236,137.535079956,
92,599.642333984,-193.564147949,150.388702393,616.502990723,-202.176483154,137.509338379,
93,599.593750000,-193.568923950,150.357131958,616.477233887,-202.179809570,137.483535767,
94,599.549255371,-193.572097778,150.326095581,616.435607910,-202.186477661,137.455688477,
95,599.513854980,-193.575531006,150.298095703,616.405395508,-202.192901611,137.429840088,
96,599.498474121,-193.579391479,150.274719238,616.379943848,-202.198638916,137.405639648,
97,599.464111328,-193.584823608,150.244308472,616.339965820,-202.206497192,137.377105713,
98,599.421569824,-193.587402344,150.214889526,616.308410645,-202.212448120,137.349884033,
99,599.371948242,-193.591384888,150.185562134,616.271545410,-202.221649170,137.327682495,
100,599.327758789,-193.594161987,150.152572632,616.235412598,-202.230361938,137.302200317,
101,599.289306641,-193.602233887,150.121185303,616.197998047,-202.237167358,137.273666382,
102,599.252075195,-193.609161377,150.098281860,616.157470703,-202.247360229,137.247756958,
103,599.219482422,-193.615386963,150.073333740,616.121093750,-202.255828857,137.224517822,
104,599.179931641,-193.622192383,150.047668457,616.085449219,-202.263504028,137.197235107,
105,599.127807617,-193.631698608,150.021972656,616.055480957,-202.271377563,137.171936035,
106,599.067077637,-193.640518188,149.992843628,616.007568359,-202.282409668,137.146881104,
107,599.032653809,-193.646133423,149.969619751,615.962341309,-202.291000366,137.121475220,
108,598.992309570,-193.649749756,149.942794800,615.927246094,-202.296890259,137.098312378,
109,598.942687988,-193.659637451,149.918411255,615.895141602,-202.305419922,137.078063965,
110,598.896911621,-193.666427612,149.891952515,615.851989746,-202.318359375,137.052810669,
111,598.862487793,-193.672149658,149.869232178,615.811279297,-202.328338623,137.029937744,
112,598.812805176,-193.684204102,149.842117310,615.789794922,-202.335327148,137.011688232,
113,598.764709473,-193.689910889,149.816040039,615.753234863,-202.346130371,136.985427856,
114,598.714721680,-193.699081421,149.789916992,615.711547852,-202.356796265,136.957077026,
115,598.664794922,-193.708831787,149.765045166,615.678771973,-202.366653442,136.933319092,
116,598.610900879,-193.719558716,149.736099243,615.632629395,-202.375289917,136.909744263,
117,598.576171875,-193.726913452,149.709411621,615.599609375,-202.384506226,136.883895874,
118,598.539611816,-193.735046387,149.684036255,615.572082520,-202.394149780,136.859954834,
119,598.488769531,-193.744140625,149.658935547,615.536071777,-202.403961182,136.839828491,
120,598.447631836,-193.751968384,149.635757446,615.496765137,-202.412673950,136.816864014,
121,598.408325195,-193.757446289,149.612609863,615.469299316,-202.419174194,136.796981812,
122,598.360900879,-193.764007568,149.591156006,615.434875488,-202.428588867,136.777557373,
123,598.342895508,-193.767639160,149.569915771,615.402099609,-202.433746338,136.760116577,
124,598.299194336,-193.770889282,149.549911499,615.386108398,-202.438415527,136.746017456,
125,598.258239746,-193.777496338,149.529571533,615.354064941,-202.448059082,136.728698730,
126,598.230834961,-193.784332275,149.511535645,615.327026367,-202.454757690,136.711364746,
127,598.197998047,-193.787506104,149.491546631,615.297546387,-202.458938599,136.690307617,
128,598.174438477,-193.786819458,149.473388672,615.266540527,-202.463577271,136.674911499,
129,598.130554199,-193.792892456,149.455337524,615.247619629,-202.465591431,136.660659790,
130,598.100891113,-193.791793823,149.437713623,615.223144531,-202.468841553,136.641281128,
131,598.080383301,-193.794479370,149.415267944,615.193542480,-202.473495483,136.624053955,
132,598.042785645,-193.793975830,149.394882202,615.165832520,-202.477478027,136.606353760,
133,598.022705078,-193.794494629,149.376724243,615.151916504,-202.481002808,136.589797974,
134,598.001098633,-193.796173096,149.355407715,615.134521484,-202.484909058,136.573867798,
135,597.966186523,-193.797393799,149.337814331,615.113281250,-202.490783691,136.558883667,
136,597.961853027,-193.795791626,149.322082520,615.100646973,-202.498443604,136.551712036,
137,597.950988770,-193.795486450,149.307342529,615.086730957,-202.505218506,136.541259766,
138,597.930847168,-193.794937134,149.291275024,615.075561523,-202.511978149,136.529861450,
139,597.921264648,-193.795806885,149.280487061,615.060058594,-202.519287109,136.524429321,
140,597.909423828,-193.796157837,149.269866943,615.051879883,-202.524063110,136.517959595,
141,597.902038574,-193.794097900,149.259490967,615.051818848,-202.530883789,136.510620117,
142,597.896606445,-193.793136597,149.251373291,615.052673340,-202.537322998,136.509185791,
143,597.893310547,-193.796035767,149.246841431,615.046447754,-202.543426514,136.506469727,
144,597.881164551,-193.795303345,149.238418579,615.041809082,-202.551635742,136.505432129,
145,597.886230469,-193.794281006,149.236267090,615.046997070,-202.558441162,136.507461548,
146,597.886535645,-193.794616699,149.237213135,615.050048828,-202.567337036,136.508605957,
147,597.881591797,-193.795455933,149.235702515,615.049255371,-202.577728271,136.514648438,
148,597.898132324,-193.798889160,149.237518311,615.071655273,-202.585968018,136.526062012,
149,597.917236328,-193.801681519,149.240264893,615.084594727,-202.596572876,136.537857056,
150,597.918334961,-193.805587769,149.242843628,615.093322754,-202.609405518,136.548263550,
151,597.933227539,-193.810760498,149.249404907,615.116394043,-202.621292114,136.563491821,
152,597.948303223,-193.815551758,149.262359619,615.130126953,-202.636108398,136.578857422,
153,597.970458984,-193.820205688,149.274444580,615.163146973,-202.649581909,136.593353271,
154,598.004699707,-193.824737549,149.283676147,615.186889648,-202.661849976,136.613388062,
155,598.011413574,-193.832443237,149.295043945,615.206237793,-202.673828125,136.636932373,
156,598.022766113,-193.842453003,149.308395386,615.225830078,-202.686492920,136.652954102,
157,598.047241211,-193.848403931,149.321197510,615.253845215,-202.699783325,136.673645020,
158,598.079467773,-193.856796265,149.339599609,615.289672852,-202.713272095,136.701919556,
159,598.105102539,-193.866195679,149.358688354,615.309753418,-202.727981567,136.725921631,
160,598.132568359,-193.874053955,149.372314453,615.348876953,-202.739746094,136.753890991,
161,598.157226563,-193.886703491,149.394500732,615.388366699,-202.755203247,136.781127930,
162,598.188781738,-193.898345947,149.415618896,615.425964355,-202.770538330,136.808181763,
163,598.226867676,-193.910308838,149.433288574,615.474914551,-202.786056519,136.838775635,
164,598.258483887,-193.923721313,149.453872681,615.504150391,-202.805770874,136.866363525,
165,598.296203613,-193.934204102,149.473526001,615.540405273,-202.822631836,136.892517090,
166,598.336425781,-193.947814941,149.492355347,615.589050293,-202.837509155,136.922103882,
167,598.373718262,-193.964813232,149.510147095,615.631347656,-202.853988647,136.951736450,
168,598.412109375,-193.980621338,149.534469604,615.663146973,-202.874557495,136.979888916,
169,598.454284668,-193.995819092,149.556488037,615.714904785,-202.891128540,137.007339478,
170,598.472595215,-194.010147095,149.575180054,615.771362305,-202.906051636,137.035263062,
171,598.530822754,-194.020584106,149.597579956,615.814514160,-202.923797607,137.063079834,
172,598.565673828,-194.037658691,149.620590210,615.855712891,-202.941329956,137.091018677,
173,598.605346680,-194.052703857,149.639251709,615.907287598,-202.957489014,137.121475220,
174,598.653869629,-194.065216064,149.661941528,615.954956055,-202.974304199,137.149200439,
175,598.681884766,-194.078765869,149.679977417,615.988525391,-202.992141724,137.177093506,
176,598.715698242,-194.092620850,149.701766968,616.041076660,-203.006652832,137.204559326,
177,598.752624512,-194.106018066,149.724838257,616.095092773,-203.021682739,137.232147217,
178,598.793212891,-194.117858887,149.745880127,616.139465332,-203.038955688,137.262252808,
179,598.836242676,-194.128601074,149.768569946,616.185302734,-203.053863525,137.292800903,
180,598.880554199,-194.140090942,149.790267944,616.225402832,-203.069992065,137.322158813,
181,598.913757324,-194.150253296,149.811950684,616.278198242,-203.084121704,137.348281860,
182,598.941223145,-194.160980225,149.831192017,616.336791992,-203.095840454,137.377731323,
183,598.980834961,-194.169021606,149.853454590,616.362487793,-203.109710693,137.407089233,
184,599.023498535,-194.174270630,149.874374390,616.395141602,-203.123611450,137.434967041,
185,599.058410645,-194.182846069,149.899658203,616.446411133,-203.136734009,137.461593628,
186,599.089782715,-194.188705444,149.921096802,616.485168457,-203.148193359,137.486297607,
187,599.126586914,-194.195175171,149.940307617,616.520751953,-203.161148071,137.512466431,
188,599.149902344,-194.202362061,149.958511353,616.554687500,-203.174804688,137.536727905,
189,599.173706055,-194.209457397,149.978408813,616.588623047,-203.188354492,137.560531616,
190,599.190734863,-194.215591431,149.999008179,616.634521484,-203.200210571,137.585403442,
191,599.218444824,-194.223342896,150.014739990,616.666381836,-203.214431763,137.604232788,
192,599.258544922,-194.230850220,150.036148071,616.683959961,-203.231033325,137.624786377,
193,599.278747559,-194.239196777,150.060821533,616.713012695,-203.245712280,137.650009155,
194,599.317687988,-194.249084473,150.081115723,616.740173340,-203.260925293,137.671737671,
195,599.335998535,-194.259979248,150.103973389,616.773620605,-203.279220581,137.688919067,
196,599.340332031,-194.274566650,150.130737305,616.802246094,-203.298233032,137.705902100,
197,599.363586426,-194.288421631,150.151290894,616.828002930,-203.317672729,137.726196289,
198,599.391235352,-194.300033569,150.174972534,616.854309082,-203.337280273,137.747161865,
199,599.406921387,-194.311996460,150.199249268,616.886779785,-203.357940674,137.768295288,
200,599.426513672,-194.324874878,150.225280762,616.913085938,-203.377639771,137.789123535,
201,599.454711914,-194.334274292,150.251266479,616.935241699,-203.398071289,137.807846069,
202,599.468688965,-194.350067139,150.278717041,616.971130371,-203.422622681,137.824493408,
203,599.497741699,-194.366088867,150.305709839,617.000793457,-203.445663452,137.844009399,
204,599.511901855,-194.387039185,150.336746216,617.034423828,-203.471832275,137.866363525,
205,599.537963867,-194.408233643,150.369201660,617.068298340,-203.499191284,137.883590698,
206,599.553466797,-194.432266235,150.406097412,617.092346191,-203.527801514,137.902206421,
207,599.561950684,-194.458221436,150.451278687,617.123229980,-203.557754517,137.926147461,
208,599.577392578,-194.485565186,150.493774414,617.154907227,-203.588485718,137.947570801,
209,599.591003418,-194.511840820,150.541946411,617.182739258,-203.622756958,137.969787598,
210,599.605346680,-194.539993286,150.587051392,617.206176758,-203.655120850,137.990631104,
211,599.607055664,-194.575698853,150.628631592,617.226623535,-203.688888550,138.005599976,
212,599.601745605,-194.608047485,150.673294067,617.242858887,-203.726486206,138.018829346,
213,599.598632813,-194.644104004,150.719131470,617.257751465,-203.768005371,138.033355713,
214,599.596130371,-194.686401367,150.769241333,617.257873535,-203.810485840,138.043930054,
215,599.588012695,-194.730392456,150.817565918,617.250366211,-203.853439331,138.050476074,
216,599.573486328,-194.775451660,150.867553711,617.253906250,-203.901092529,138.058883667,
217,599.537536621,-194.823059082,150.917892456,617.250122070,-203.954147339,138.063095093,
218,599.516052246,-194.869842529,150.961944580,617.246704102,-204.008880615,138.064926147,
219,599.510314941,-194.911514282,151.004272461,617.242858887,-204.070205688,138.069519043,
220,599.470214844,-194.965042114,151.041290283,617.233703613,-204.137588501,138.068679810,
221,599.430114746,-195.020202637,151.072860718,617.235412598,-204.208602905,138.066116333,
222,599.417724609,-195.079360962,151.104644775,617.232604980,-204.286117554,138.060974121,
223,599.389465332,-195.141906738,151.132659912,617.237915039,-204.365463257,138.052902222,
224,599.369873047,-195.208282471,151.159149170,617.255065918,-204.451400757,138.044311523,
225,599.344604492,-195.284362793,151.175643921,617.246582031,-204.551315308,138.028503418,
226,599.300170898,-195.366439819,151.184234619,617.217651367,-204.661224365,138.005020142,
227,599.262756348,-195.440811157,151.195098877,617.196960449,-204.770721436,137.985427856,
228,599.230529785,-195.508499146,151.207687378,617.168090820,-204.878341675,137.964202881,
229,599.186218262,-195.574172974,151.216842651,617.143005371,-204.987487793,137.942291260,
230,599.136291504,-195.634536743,151.226943970,617.129333496,-205.096542358,137.923812866,
231,599.086120605,-195.682464600,151.236724854,617.134582520,-205.204345703,137.906051636,
232,599.042053223,-195.720458984,151.238739014,617.120300293,-205.315933228,137.890029907,
233,598.982116699,-195.753005981,151.248535156,617.082641602,-205.430603027,137.868957520,
234,598.925109863,-195.795410156,151.257141113,617.031921387,-205.547332764,137.840316772,
235,598.890136719,-195.840347290,151.263641357,616.989990234,-205.666351318,137.809616089,
236,598.821472168,-195.886642456,151.263626099,616.968688965,-205.786254883,137.785766602,
237,598.765686035,-195.933013916,151.262237549,616.939331055,-205.910140991,137.760559082,
238,598.708740234,-195.980468750,151.260513306,616.900451660,-206.038238525,137.730422974,
239,598.635742188,-196.029037476,151.257873535,616.848144531,-206.170104980,137.696212769,
240,598.568664551,-196.119979858,151.262252808,616.797485352,-206.313171387,137.635147095,
241,598.493957520,-196.263946533,151.274337769,616.765563965,-206.479156494,137.545867920,
242,598.425231934,-196.487396240,151.313522339,616.746215820,-206.670425415,137.438690186,
243,598.328918457,-196.887100220,151.398788452,616.703735352,-206.909591675,137.264724731,
244,598.266296387,-197.406356812,151.534912109,616.691223145,-207.213989258,137.023559570,
245,598.191650391,-197.957992554,151.670440674,616.705200195,-207.578186035,136.765441895,
246,598.147949219,-198.482788086,151.778625488,616.749267578,-207.991729736,136.490005493,
247,598.163696289,-198.983291626,151.888061523,616.786010742,-208.449401855,136.180465698,
248,598.141601563,-199.507156372,152.008071899,616.806091309,-208.928405762,135.868286133,
249,598.141479492,-200.028900146,152.180603027,616.811889648,-209.396606445,135.536727905,
250,598.177612305,-200.531158447,152.429458618,616.750671387,-209.874023438,135.140686035,
251,598.160949707,-201.026977539,152.728240967,616.772705078,-210.396392822,134.751449585,
252,598.172607422,-201.554779053,153.070983887,616.834533691,-210.968948364,134.388488770,
253,598.226928711,-202.116790771,153.404907227,616.848999023,-211.566543579,134.027435303,
254,598.268859863,-202.673110962,153.730163574,616.875122070,-212.162750244,133.685043335,
255,598.321105957,-203.207229614,154.047866821,616.949523926,-212.741500854,133.360824585,
256,598.407287598,-203.705032349,154.344711304,617.013000488,-213.308517456,133.048706055,
257,598.463928223,-204.205718994,154.611755371,617.012451172,-213.870452881,132.743179321,
258,598.519348145,-204.742019653,154.848815918,617.027282715,-214.422637939,132.454193115,
259,598.594299316,-205.295455933,155.074081421,617.090270996,-214.957702637,132.184951782,
260,598.652770996,-205.853591919,155.284317017,617.121215820,-215.488021851,131.921981812,
261,598.711914063,-206.422180176,155.468994141,617.137756348,-216.025466919,131.672241211,
262,598.785766602,-207.006469727,155.627868652,617.199890137,-216.552062988,131.446243286,
263,598.860229492,-207.586990356,155.774047852,617.249206543,-217.079116821,131.226333618,
264,598.900878906,-208.164337158,155.908462524,617.260314941,-217.623703003,131.008865356,
265,598.956848145,-208.736755371,156.031509399,617.315917969,-218.163040161,130.811065674,
266,599.023864746,-209.302017212,156.151229858,617.396362305,-218.697601318,130.627166748,
267,599.098510742,-209.868270874,156.267059326,617.445617676,-219.249893188,130.448410034,
268,599.162475586,-210.443176270,156.382034302,617.505371094,-219.809768677,130.278320313,
269,599.244079590,-211.024017334,156.504135132,617.603942871,-220.356933594,130.120742798,
270,599.325927734,-211.603042603,156.634872437,617.661560059,-220.910263062,129.973892212,
271,599.393005371,-212.184646606,156.767379761,617.709960938,-221.474853516,129.835632324,
272,599.468444824,-212.769104004,156.902603149,617.790710449,-222.028717041,129.708251953,
273,599.553039551,-213.352386475,157.041442871,617.880981445,-222.572296143,129.589965820,
274,599.635375977,-213.940292358,157.184524536,617.935607910,-223.130310059,129.471862793,
275,599.721313477,-214.553146362,157.324279785,617.975219727,-223.689559937,129.366348267,
276,599.807922363,-215.178222656,157.461639404,618.057434082,-224.230453491,129.273437500,
277,599.910217285,-215.814697266,157.593048096,618.128906250,-224.777908325,129.181488037,
278,600.017150879,-216.457885742,157.712112427,618.170410156,-225.338546753,129.096679688,
279,600.106201172,-217.102584839,157.830062866,618.243652344,-225.885711670,129.026733398,
280,600.202636719,-217.774871826,157.949310303,618.333679199,-226.431671143,128.963760376,
281,600.307373047,-218.476699829,158.068542480,618.378540039,-227.001068115,128.897872925,
282,600.410034180,-219.187561035,158.194610596,618.432189941,-227.569808960,128.840621948,
283,600.494384766,-219.903060913,158.333312988,618.531860352,-228.132049561,128.795547485,
284,600.599792480,-220.617935181,158.474807739,618.617675781,-228.711685181,128.751495361,
285,600.712402344,-221.335083008,158.631088257,618.668823242,-229.308395386,128.709823608,
286,600.813720703,-222.057968140,158.804595947,618.751831055,-229.903594971,128.677337646,
287,600.921020508,-222.777816772,158.985153198,618.863037109,-230.500640869,128.654724121,
288,601.034301758,-223.503372192,159.174118042,618.958862305,-231.114959717,128.637863159,
289,601.153198242,-224.225280762,159.365356445,619.038818359,-231.747711182,128.623733521,
290,601.257629395,-224.952041626,159.569030762,619.109069824,-232.388763428,128.617889404,
291,601.357666016,-225.683914185,159.775375366,619.202209473,-233.030822754,128.616790771,
292,601.473571777,-226.421829224,159.977844238,619.327148438,-233.677749634,128.624755859,
293,601.585266113,-227.163650513,160.185226440,619.452392578,-234.334243774,128.646469116,
294,601.689514160,-227.913848877,160.395263672,619.565063477,-235.002944946,128.673294067,
295,601.798522949,-228.666305542,160.604537964,619.678527832,-235.680648804,128.701446533,
296,601.900085449,-229.424987793,160.815322876,619.781127930,-236.364440918,128.738037109,
297,602.017822266,-230.187408447,161.038070679,619.884338379,-237.049285889,128.788619995,
298,602.119323730,-230.953735352,161.252899170,619.997924805,-237.736404419,128.848892212,
299,602.220764160,-231.723388672,161.479217529,620.116394043,-238.423110962,128.926055908,
300,602.323791504,-232.496261597,161.715362549,620.235168457,-239.114990234,129.014739990,
301,602.416259766,-233.264419556,161.964431763,620.348815918,-239.812347412,129.114807129,
302,602.516113281,-234.035827637,162.216445923,620.464172363,-240.514633179,129.227966309,
303,602.616760254,-234.803207397,162.485137939,620.564208984,-241.221115112,129.354278564,
304,602.693176270,-235.569564819,162.758544922,620.658874512,-241.925872803,129.491775513,
305,602.773864746,-236.336502075,163.040908813,620.740722656,-242.629989624,129.635559082,
306,602.848632813,-237.104446411,163.340393066,620.825073242,-243.327941895,129.795944214,
307,602.901367188,-237.870468140,163.638702393,620.924438477,-244.017288208,129.974044800,
308,602.986755371,-238.627075195,163.955200195,621.012573242,-244.703033447,130.156433105,
309,603.066772461,-239.388031006,164.278640747,621.065673828,-245.390121460,130.341461182,
310,603.123535156,-240.150009155,164.604492188,621.121704102,-246.074584961,130.544052124,
311,603.174560547,-240.910675049,164.944564819,621.170288086,-246.760147095,130.758636475,
312,603.221130371,-241.669021606,165.288391113,621.197631836,-247.442947388,130.978546143,
313,603.266845703,-242.426986694,165.642379761,621.223876953,-248.119461060,131.201568604,
314,603.300659180,-243.188262939,166.005050659,621.246398926,-248.790390015,131.438476563,
315,603.339050293,-243.949981689,166.380889893,621.270568848,-249.456283569,131.686950684,
316,603.370056152,-244.711120605,166.767669678,621.290893555,-250.122421265,131.938949585,
317,603.397888184,-245.474731445,167.156600952,621.309448242,-250.791152954,132.204406738,
318,603.420959473,-246.238891602,167.559402466,621.310974121,-251.467453003,132.476577759,
319,603.443664551,-247.005493164,167.966796875,621.299316406,-252.148788452,132.756256104,
320,603.451416016,-247.776916504,168.388320923,621.289123535,-252.828262329,133.047714233,
321,603.473205566,-248.551223755,168.814132690,621.277954102,-253.507827759,133.344818115,
322,603.480102539,-249.328567505,169.256591797,621.274169922,-254.194396973,133.657196045,
323,603.495300293,-250.109893799,169.707443237,621.288208008,-254.887634277,133.983108521,
324,603.522949219,-250.893798828,170.164474487,621.307983398,-255.587722778,134.322433472,
325,603.549804688,-251.683181763,170.635406494,621.323730469,-256.298706055,134.667938232,
326,603.542358398,-252.484268188,171.108535767,621.321655273,-257.018493652,135.021957397,
327,603.561340332,-253.289886475,171.594039917,621.312194824,-257.747467041,135.389892578,
328,603.581298828,-254.100662231,172.094161987,621.321166992,-258.487579346,135.768249512,
329,603.596374512,-254.916946411,172.591522217,621.325622559,-259.238983154,136.156265259,
330,603.620178223,-255.737258911,173.098587036,621.328857422,-259.999908447,136.550201416,
331,603.655029297,-256.569671631,173.617584229,621.361450195,-260.772033691,136.957611084,
332,603.671203613,-257.411102295,174.133956909,621.390380859,-261.559967041,137.373962402,
333,603.698486328,-258.261901855,174.654830933,621.431396484,-262.361083984,137.798507690,
334,603.717590332,-259.121643066,175.181533813,621.484863281,-263.173065186,138.225585938,
335,603.735900879,-259.994934082,175.708343506,621.521362305,-263.997924805,138.660476685,
336,603.760620117,-260.880065918,176.232009888,621.563781738,-264.836669922,139.102828979,
337,603.769287109,-261.774475098,176.757568359,621.631042480,-265.683868408,139.548263550,
338,603.788085938,-262.683685303,177.286666870,621.698608398,-266.539581299,140.000442505,
