Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,617.841552734,-252.287750244,140.307052612,709.603515625,-263.801025391,97.894462585,
2,617.826232910,-252.285018921,140.233276367,709.604919434,-263.821533203,97.858734131,
3,617.809814453,-252.277114868,140.188201904,709.602783203,-263.839050293,97.863449097,
4,617.775695801,-252.275207520,140.187606812,709.571166992,-263.817230225,97.831268311,
5,617.752807617,-252.274871826,140.149261475,709.562561035,-263.797271729,97.783638000,
6,617.734619141,-252.273666382,140.015930176,709.563476563,-263.799316406,97.713722229,
7,617.692810059,-252.271987915,139.884475708,709.559387207,-263.809936523,97.667701721,
8,617.640686035,-252.266494751,139.830474854,709.514831543,-263.812622070,97.657051086,
9,617.617004395,-252.263900757,139.871032715,709.478881836,-263.815917969,97.663444519,
10,617.612548828,-252.269836426,139.910385132,709.444335938,-263.835815430,97.641517639,
11,617.626586914,-252.286132813,139.871643066,709.432006836,-263.871154785,97.606933594,
12,617.606811523,-252.289062500,139.788452148,709.456054688,-263.890716553,97.583824158,
13,617.578186035,-252.279541016,139.713989258,709.458801270,-263.876098633,97.585960388,
14,617.563171387,-252.268051147,139.718963623,709.455139160,-263.847808838,97.595054626,
15,617.579345703,-252.266448975,139.761550903,709.450256348,-263.821563721,97.578445435,
16,617.601623535,-252.272155762,139.786483765,709.446838379,-263.838378906,97.595283508,
17,617.593322754,-252.277252197,139.810928345,709.452331543,-263.875976563,97.644248962,
18,617.608520508,-252.283966064,139.860717773,709.442687988,-263.906372070,97.654953003,
19,617.614746094,-252.296554565,139.853744507,709.423217773,-263.921813965,97.602806091,
20,617.575317383,-252.302230835,139.758346558,709.410644531,-263.928161621,97.573089600,
21,617.502563477,-252.292449951,139.662796021,709.394531250,-263.915802002,97.573364258,
22,617.455871582,-252.284866333,139.645507813,709.361083984,-263.906219482,97.577537537,
23,617.462463379,-252.291595459,139.702239990,709.348693848,-263.908538818,97.571998596,
24,617.484802246,-252.303482056,139.762542725,709.340148926,-263.926055908,97.597251892,
25,617.477905273,-252.299774170,139.766830444,709.358703613,-263.936798096,97.648200989,
26,617.459350586,-252.293380737,139.738464355,709.371643066,-263.933197021,97.682754517,
27,617.435180664,-252.282699585,139.715911865,709.408081055,-263.953643799,97.765342712,
28,617.432922363,-252.275466919,139.725357056,709.411071777,-263.951507568,97.809944153,
29,617.420898438,-252.270782471,139.737915039,709.405944824,-263.930084229,97.803642273,
30,617.402648926,-252.268875122,139.672470093,709.397155762,-263.928527832,97.789428711,
31,617.407470703,-252.269866943,139.616394043,709.406372070,-263.947906494,97.781250000,
32,617.436828613,-252.278045654,139.652587891,709.421997070,-263.973388672,97.791625977,
