Number of frames: 1500
Frequency: 500
Units: mm

Frame,finger x,finger y,finger z,thumb x,thumb y,thumb z
338,606.877075195,-272.615020752,171.555725098,623.866333008,-280.578735352,137.585113525,
339,606.962768555,-273.391754150,171.961486816,623.999755859,-281.373352051,137.957778931,
340,607.034790039,-274.165649414,172.364135742,624.134704590,-282.160156250,138.338241577,
341,607.125000000,-274.944061279,172.781036377,624.269470215,-282.942535400,138.724136353,
342,607.201782227,-275.723541260,173.203903198,624.384033203,-283.726837158,139.115829468,
343,607.279418945,-276.503021240,173.632003784,624.490234375,-284.509643555,139.513519287,
344,607.359619141,-277.287292480,174.069107056,624.592956543,-285.289031982,139.915817261,
345,607.450256348,-278.074371338,174.503250122,624.700805664,-286.066589355,140.320968628,
346,607.512451172,-278.871307373,174.945053101,624.808166504,-286.843627930,140.731185913,
347,607.583618164,-279.663909912,175.391693115,624.902954102,-287.618286133,141.149032593,
348,607.640930176,-280.469482422,175.841400146,624.986083984,-288.393707275,141.567474365,
349,607.714294434,-281.280761719,176.301010132,625.058837891,-289.167694092,141.990005493,
350,607.782836914,-282.097930908,176.760498047,625.142883301,-289.942016602,142.411941528,
351,607.854125977,-282.924621582,177.232650757,625.235961914,-290.717681885,142.838470459,
352,607.935241699,-283.763061523,177.711135864,625.306213379,-291.495513916,143.267959595,
353,608.011840820,-284.608642578,178.191070557,625.368957520,-292.272644043,143.699722290,
354,608.081542969,-285.463470459,178.685211182,625.440124512,-293.050506592,144.129852295,
355,608.142028809,-286.327301025,179.180374146,625.497070313,-293.833038330,144.555297852,
356,608.180664063,-287.197082520,179.674636841,625.549438477,-294.609863281,144.990371704,
357,608.229980469,-288.076416016,180.183242798,625.618041992,-295.384979248,145.427505493,
358,608.289916992,-288.960235596,180.702514648,625.668457031,-296.166046143,145.863067627,
359,608.341613770,-289.847320557,181.212966919,625.703857422,-296.946502686,146.295166016,
360,608.405151367,-290.739624023,181.733230591,625.734558105,-297.726104736,146.727523804,
361,608.456176758,-291.636871338,182.256500244,625.753356934,-298.506225586,147.160034180,
362,608.523254395,-292.536376953,182.774581909,625.787902832,-299.281982422,147.587722778,
363,608.569519043,-293.441314697,183.296401978,625.813293457,-300.058166504,148.015426636,
364,608.631896973,-294.345245361,183.821289063,625.819091797,-300.836639404,148.442443848,
365,608.677246094,-295.254791260,184.339492798,625.824584961,-301.610229492,148.873657227,
366,608.692260742,-296.162567139,184.848770142,625.821044922,-302.383331299,149.306503296,
367,608.734619141,-297.070129395,185.369598389,625.812683105,-303.157073975,149.739578247,
368,608.768432617,-297.977722168,185.896194458,625.804443359,-303.926940918,150.175796509,
369,608.799194336,-298.883728027,186.414886475,625.793945313,-304.695526123,150.613494873,
370,608.853576660,-299.789428711,186.943572998,625.772766113,-305.463714600,151.056762695,
371,608.873535156,-300.699096680,187.474090576,625.741455078,-306.226043701,151.504180908,
372,608.889953613,-301.603637695,188.000137329,625.704467773,-306.987609863,151.955383301,
373,608.897155762,-302.500671387,188.531387329,625.662048340,-307.748596191,152.413681030,
374,608.901367188,-303.393920898,189.074554443,625.613220215,-308.507202148,152.877548218,
375,608.919738770,-304.277099609,189.623443604,625.557861328,-309.268188477,153.350448608,
376,608.908752441,-305.153106689,190.162307739,625.516418457,-310.026000977,153.835983276,
377,608.910644531,-306.025268555,190.705871582,625.468688965,-310.784637451,154.324356079,
378,608.915283203,-306.890472412,191.261230469,625.424743652,-311.545532227,154.824035645,
379,608.898376465,-307.745758057,191.818069458,625.387573242,-312.305236816,155.334182739,
380,608.880920410,-308.596282959,192.373382568,625.348205566,-313.065551758,155.842514038,
381,608.863098145,-309.441986084,192.936187744,625.309631348,-313.828308105,156.357162476,
382,608.842590332,-310.281066895,193.507980347,625.261779785,-314.593261719,156.881896973,
383,608.821533203,-311.123382568,194.089126587,625.211303711,-315.359832764,157.412750244,
384,608.806152344,-311.966522217,194.681259155,625.169006348,-316.127838135,157.948577881,
385,608.779846191,-312.810638428,195.280990601,625.132080078,-316.893341064,158.497848511,
386,608.758911133,-313.659606934,195.896987915,625.099060059,-317.659515381,159.058898926,
387,608.737609863,-314.514282227,196.523696899,625.056213379,-318.430999756,159.624282837,
388,608.721008301,-315.372192383,197.170104980,624.991088867,-319.203094482,160.195846558,
389,608.717285156,-316.235656738,197.825347900,624.927856445,-319.977111816,160.781387329,
390,608.690002441,-317.099792480,198.496902466,624.885009766,-320.754089355,161.383453369,
391,608.669799805,-317.970245361,199.179611206,624.836547852,-321.534362793,161.993896484,
392,608.645385742,-318.843109131,199.871734619,624.787292480,-322.315399170,162.611846924,
393,608.631774902,-319.713989258,200.579757690,624.758850098,-323.096160889,163.239166260,
394,608.619018555,-320.590789795,201.293533325,624.715698242,-323.879882813,163.877075195,
395,608.625488281,-321.469543457,202.022872925,624.673095703,-324.666320801,164.522857666,
396,608.625244141,-322.344909668,202.759597778,624.627380371,-325.454406738,165.175598145,
397,608.627136230,-323.217987061,203.501724243,624.585754395,-326.240661621,165.841583252,
398,608.614501953,-324.091033936,204.247146606,624.545227051,-327.024383545,166.515518188,
399,608.600769043,-324.961853027,205.003341675,624.502014160,-327.807922363,167.193756104,
400,608.596984863,-325.829986572,205.765670776,624.472778320,-328.590454102,167.881423950,
401,608.579711914,-326.694183350,206.530700684,624.421875000,-329.372009277,168.570953369,
402,608.541381836,-327.555175781,207.300277710,624.373657227,-330.148437500,169.266555786,
403,608.518005371,-328.412322998,208.077072144,624.329406738,-330.921051025,169.966705322,
404,608.498352051,-329.271148682,208.861602783,624.260986328,-331.694458008,170.666931152,
405,608.455749512,-330.124481201,209.652008057,624.188964844,-332.463256836,171.370071411,
406,608.422485352,-330.974182129,210.449829102,624.116027832,-333.222656250,172.079025269,
407,608.399902344,-331.825317383,211.259994507,624.038391113,-333.976104736,172.790679932,
408,608.362304688,-332.670013428,212.074829102,623.955749512,-334.725585938,173.504913330,
409,608.321594238,-333.513488770,212.898727417,623.852722168,-335.467590332,174.223114014,
410,608.299072266,-334.349792480,213.732208252,623.747741699,-336.197601318,174.944824219,
411,608.279296875,-335.180480957,214.577804565,623.657714844,-336.918121338,175.673950195,
412,608.243591309,-336.008514404,215.428863525,623.569885254,-337.632720947,176.408523560,
413,608.212829590,-336.828308105,216.283355713,623.488647461,-338.335266113,177.151702881,
414,608.180053711,-337.643218994,217.145217896,623.382202148,-339.023193359,177.898544312,
415,608.155639648,-338.450592041,218.017745972,623.246704102,-339.697479248,178.648651123,
416,608.107727051,-339.252532959,218.889312744,623.108093262,-340.365875244,179.411682129,
417,608.070251465,-340.046813965,219.769683838,622.975952148,-341.031280518,180.181762695,
418,608.030578613,-340.833374023,220.656402588,622.850158691,-341.686096191,180.958175659,
419,607.994750977,-341.618072510,221.552032471,622.693969727,-342.325378418,181.740066528,
420,607.953430176,-342.394256592,222.449035645,622.533386230,-342.954101563,182.530609131,
421,607.902893066,-343.159759521,223.347030640,622.420898438,-343.577362061,183.334899902,
422,607.840148926,-343.918273926,224.250457764,622.289489746,-344.194122314,184.145477295,
423,607.798767090,-344.670837402,225.152328491,622.104736328,-344.799041748,184.958862305,
424,607.750061035,-345.413757324,226.066146851,621.944213867,-345.391326904,185.783752441,
425,607.703979492,-346.144836426,226.985702515,621.802246094,-345.974426270,186.618286133,
426,607.652954102,-346.868804932,227.901763916,621.623657227,-346.545349121,187.452819824,
427,607.589050293,-347.584442139,228.815811157,621.433471680,-347.110656738,188.296157837,
428,607.531250000,-348.295593262,229.738403320,621.281738281,-347.666046143,189.157775879,
429,607.450744629,-349.002319336,230.664138794,621.100097656,-348.209381104,190.022781372,
430,607.384277344,-349.703643799,231.596603394,620.902282715,-348.753692627,190.887451172,
431,607.318054199,-350.398681641,232.531616211,620.744262695,-349.287231445,191.765045166,
432,607.251647949,-351.086975098,233.466369629,620.566955566,-349.811920166,192.649322510,
433,607.184936523,-351.763488770,234.411376953,620.372802734,-350.341217041,193.538513184,
434,607.119262695,-352.428802490,235.360382080,620.187377930,-350.858642578,194.436691284,
435,607.062744141,-353.088500977,236.313415527,620.035705566,-351.371704102,195.350631714,
436,607.001770020,-353.745391846,237.272537231,619.844787598,-351.888763428,196.261688232,
437,606.929687500,-354.396545410,238.240798950,619.669555664,-352.395477295,197.181121826,
438,606.862243652,-355.034820557,239.215362549,619.519104004,-352.901977539,198.118530273,
439,606.798950195,-355.664489746,240.192657471,619.316711426,-353.413757324,199.053588867,
440,606.747192383,-356.291259766,241.177398682,619.173522949,-353.917236328,200.007461548,
441,606.690673828,-356.915008545,242.176071167,619.018615723,-354.419921875,200.970977783,
442,606.618225098,-357.531250000,243.171401978,618.831604004,-354.924774170,201.929290771,
443,606.568054199,-358.132781982,244.180572510,618.685485840,-355.424224854,202.895507813,
444,606.526123047,-358.730316162,245.197769165,618.521850586,-355.924621582,203.867172241,
445,606.466369629,-359.328887939,246.214035034,618.372802734,-356.427368164,204.856903076,
446,606.401428223,-359.914947510,247.240417480,618.236938477,-356.925231934,205.849685669,
447,606.370605469,-360.489257813,248.274261475,618.085144043,-357.428375244,206.838058472,
448,606.321105957,-361.062988281,249.311996460,617.943603516,-357.927062988,207.842163086,
449,606.258911133,-361.628021240,250.349136353,617.797973633,-358.423706055,208.847412109,
450,606.214843750,-362.183135986,251.396026611,617.643920898,-358.924591064,209.846649170,
451,606.170654297,-362.735290527,252.446685791,617.512573242,-359.416717529,210.861923218,
452,606.093872070,-363.278076172,253.499221802,617.393066406,-359.909301758,211.885604858,
453,606.053710938,-363.809539795,254.555496216,617.255004883,-360.395294189,212.900588989,
454,606.024108887,-364.340881348,255.615020752,617.131530762,-360.878448486,213.926528931,
455,605.954589844,-364.860748291,256.676330566,616.978393555,-361.358367920,214.951889038,
456,605.903320313,-365.368927002,257.740142822,616.853393555,-361.829071045,215.978057861,
457,605.852783203,-365.875762939,258.810119629,616.722412109,-362.295501709,217.008193970,
458,605.793518066,-366.365509033,259.879455566,616.577392578,-362.753448486,218.040496826,
459,605.750061035,-366.849914551,260.952697754,616.452087402,-363.203186035,219.079574585,
460,605.680603027,-367.320434570,262.024078369,616.303405762,-363.646759033,220.111495972,
461,605.632873535,-367.781646729,263.097045898,616.159606934,-364.082183838,221.144042969,
462,605.569641113,-368.233337402,264.171142578,616.026184082,-364.507568359,222.184341431,
463,605.520446777,-368.672485352,265.242980957,615.875915527,-364.923706055,223.220306396,
464,605.432922363,-369.107177734,266.318298340,615.719970703,-365.331787109,224.257095337,
465,605.384094238,-369.530242920,267.399719238,615.570922852,-365.729583740,225.290985107,
466,605.306762695,-369.948211670,268.472717285,615.413696289,-366.118530273,226.321838379,
467,605.253845215,-370.356292725,269.557708740,615.259521484,-366.496185303,227.359405518,
468,605.183227539,-370.757202148,270.633331299,615.093383789,-366.861724854,228.382537842,
469,605.128723145,-371.149627686,271.717132568,614.944213867,-367.225463867,229.408340454,
470,605.031005859,-371.537780762,272.789825439,614.781555176,-367.573059082,230.448532104,
471,604.971008301,-371.923370361,273.869354248,614.614440918,-367.914306641,231.479797363,
472,604.892333984,-372.303985596,274.948516846,614.459350586,-368.250152588,232.507995605,
473,604.826293945,-372.682495117,276.025726318,614.290893555,-368.572418213,233.536895752,
474,604.742919922,-373.058959961,277.108032227,614.116271973,-368.893920898,234.556274414,
475,604.671752930,-373.440643311,278.186004639,613.963989258,-369.205383301,235.579910278,
476,604.618835449,-373.815643311,279.264099121,613.793762207,-369.510589600,236.602783203,
477,604.555419922,-374.192443848,280.340332031,613.630004883,-369.816680908,237.616683960,
478,604.509582520,-374.573608398,281.420471191,613.489562988,-370.117065430,238.629409790,
479,604.428771973,-374.955780029,282.491699219,613.308898926,-370.417327881,239.631881714,
480,604.394226074,-375.340179443,283.561401367,613.153503418,-370.721130371,240.625488281,
481,604.328247070,-375.725891113,284.625366211,613.009643555,-371.026062012,241.619537354,
482,604.279052734,-376.115631104,285.692687988,612.842529297,-371.333404541,242.606964111,
483,604.210327148,-376.506072998,286.746978760,612.717956543,-371.643768311,243.590332031,
484,604.170104980,-376.897857666,287.809326172,612.576538086,-371.962249756,244.564514160,
485,604.108154297,-377.290222168,288.854339600,612.420776367,-372.282196045,245.526641846,
486,604.057861328,-377.681243896,289.895080566,612.300903320,-372.608673096,246.485153198,
487,604.024169922,-378.072479248,290.931732178,612.160339355,-372.944549561,247.429748535,
488,603.969787598,-378.464355469,291.958526611,612.036315918,-373.281280518,248.372833252,
489,603.942382813,-378.851593018,292.977447510,611.927795410,-373.626770020,249.313568115,
490,603.892517090,-379.235382080,293.984466553,611.805053711,-373.971679688,250.235656738,
491,603.865966797,-379.620544434,294.982910156,611.687805176,-374.320220947,251.151062012,
492,603.787475586,-380.002655029,295.959991455,611.560302734,-374.672882080,252.061584473,
493,603.747741699,-380.381225586,296.940490723,611.442382813,-375.022003174,252.966156006,
494,603.686096191,-380.755889893,297.908233643,611.341430664,-375.373931885,253.863464355,
495,603.629699707,-381.127227783,298.860778809,611.233947754,-375.717926025,254.749176025,
496,603.572875977,-381.492706299,299.802642822,611.116943359,-376.065826416,255.631530762,
497,603.513122559,-381.855560303,300.734405518,611.009826660,-376.408050537,256.506561279,
498,603.477233887,-382.212371826,301.670135498,610.892578125,-376.739929199,257.375183105,
499,603.407531738,-382.560638428,302.586212158,610.770385742,-377.073822021,258.245117188,
500,603.363952637,-382.904541016,303.495513916,610.646545410,-377.398345947,259.107482910,
501,603.282470703,-383.242950439,304.387176514,610.520751953,-377.718841553,259.967376709,
502,603.202880859,-383.575103760,305.279052734,610.420288086,-378.030792236,260.827606201,
503,603.159118652,-383.896942139,306.175018311,610.291137695,-378.333618164,261.676483154,
504,603.068176270,-384.213867188,307.051879883,610.153991699,-378.633758545,262.525238037,
505,603.003051758,-384.521759033,307.929504395,610.061096191,-378.925231934,263.383636475,
506,602.941650391,-384.822814941,308.803253174,609.916137695,-379.208221436,264.228210449,
507,602.855407715,-385.117401123,309.663269043,609.766784668,-379.484191895,265.068969727,
508,602.816772461,-385.408874512,310.533905029,609.666076660,-379.753601074,265.921203613,
509,602.749328613,-385.696990967,311.403991699,609.524963379,-380.019195557,266.761474609,
510,602.662536621,-385.975921631,312.266967773,609.373718262,-380.276184082,267.596923828,
511,602.611267090,-386.254455566,313.139465332,609.268066406,-380.526123047,268.440979004,
512,602.577880859,-386.528961182,314.009155273,609.138488770,-380.775146484,269.275268555,
513,602.505554199,-386.800201416,314.870422363,608.989318848,-381.016021729,270.106475830,
514,602.469543457,-387.068634033,315.738037109,608.872863770,-381.248565674,270.942138672,
515,602.437927246,-387.335174561,316.607177734,608.778869629,-381.479248047,271.776306152,
516,602.377014160,-387.601287842,317.465972900,608.657165527,-381.709899902,272.605621338,
517,602.354125977,-387.870941162,318.337005615,608.514465332,-381.936187744,273.424957275,
518,602.342224121,-388.142913818,319.209777832,608.405700684,-382.154052734,274.242919922,
519,602.292724609,-388.419525146,320.072875977,608.296264648,-382.376312256,275.054992676,
520,602.274597168,-388.695251465,320.939849854,608.166870117,-382.600128174,275.860748291,
521,602.297607422,-388.975128174,321.811523438,608.059448242,-382.816619873,276.670623779,
522,602.261535645,-389.253356934,322.668273926,607.970092773,-383.031280518,277.479949951,
523,602.241516113,-389.531799316,323.523315430,607.840698242,-383.253814697,278.272308350,
524,602.263977051,-389.804687500,324.384826660,607.728088379,-383.476593018,279.059753418,
525,602.250671387,-390.076416016,325.240051270,607.638244629,-383.694854736,279.852447510,
526,602.237121582,-390.347320557,326.088500977,607.534179688,-383.916564941,280.639404297,
527,602.263610840,-390.612060547,326.943908691,607.438232422,-384.143493652,281.418762207,
528,602.257202148,-390.870513916,327.787628174,607.335876465,-384.377441406,282.189819336,
529,602.234130859,-391.129333496,328.625427246,607.252319336,-384.606353760,282.955261230,
530,602.254882813,-391.383605957,329.460510254,607.156372070,-384.832458496,283.712646484,
531,602.254882813,-391.630615234,330.285858154,607.057189941,-385.067810059,284.462768555,
532,602.237121582,-391.874603271,331.107299805,606.986938477,-385.303741455,285.209533691,
533,602.241821289,-392.119598389,331.923522949,606.907043457,-385.537139893,285.956787109,
534,602.258361816,-392.356231689,332.737792969,606.787109375,-385.774536133,286.689666748,
535,602.239807129,-392.584655762,333.541259766,606.686828613,-386.009887695,287.418884277,
536,602.224548340,-392.812835693,334.335113525,606.632324219,-386.238189697,288.152832031,
537,602.201660156,-393.040252686,335.122619629,606.529113770,-386.463195801,288.869354248,
538,602.206115723,-393.259063721,335.912170410,606.392578125,-386.684692383,289.571075439,
539,602.190490723,-393.470306396,336.694091797,606.300781250,-386.901275635,290.277496338,
540,602.157714844,-393.681274414,337.462249756,606.216796875,-387.110412598,290.980621338,
541,602.149902344,-393.887420654,338.228637695,606.106262207,-387.311889648,291.670684814,
542,602.144592285,-394.085449219,338.998962402,605.976013184,-387.507324219,292.356353760,
543,602.127014160,-394.275573730,339.758575439,605.857604980,-387.695495605,293.040374756,
544,602.099121094,-394.464752197,340.512359619,605.773315430,-387.875122070,293.724395752,
545,602.080627441,-394.651733398,341.262145996,605.664062500,-388.047149658,294.405609131,
546,602.068542480,-394.831268311,342.010192871,605.518493652,-388.210449219,295.078979492,
547,602.056579590,-395.005432129,342.758972168,605.383605957,-388.362213135,295.753173828,
548,602.036682129,-395.173370361,343.501129150,605.269165039,-388.499572754,296.433898926,
549,602.009033203,-395.339050293,344.240539551,605.155883789,-388.628265381,297.113220215,
550,601.988037109,-395.499786377,344.975433350,605.031677246,-388.754180908,297.787994385,
551,601.966247559,-395.653350830,345.712066650,604.908874512,-388.869689941,298.465789795,
552,601.953552246,-395.793914795,346.445892334,604.781066895,-388.973663330,299.146606445,
553,601.934753418,-395.925292969,347.183074951,604.642211914,-389.067901611,299.821838379,
554,601.913024902,-396.043273926,347.914733887,604.504882813,-389.151580811,300.498535156,
555,601.888671875,-396.155487061,348.647125244,604.372619629,-389.226013184,301.181671143,
556,601.879760742,-396.262756348,349.386688232,604.243591309,-389.288574219,301.869354248,
557,601.879638672,-396.369293213,350.128784180,604.118164063,-389.339080811,302.564178467,
558,601.877380371,-396.472503662,350.877838135,603.998352051,-389.380828857,303.265716553,
559,601.874877930,-396.576507568,351.630920410,603.882324219,-389.413604736,303.972778320,
560,601.883239746,-396.680541992,352.391387939,603.763061523,-389.439575195,304.685089111,
561,601.901916504,-396.784942627,353.165008545,603.660217285,-389.456848145,305.408569336,
562,601.936096191,-396.886840820,353.946075439,603.543029785,-389.467742920,306.138610840,
563,601.982788086,-396.988952637,354.740325928,603.426574707,-389.473327637,306.872161865,
564,602.032531738,-397.089141846,355.540954590,603.322631836,-389.468994141,307.618438721,
565,602.103149414,-397.186645508,356.350097656,603.215942383,-389.461639404,308.377716064,
566,602.187316895,-397.278778076,357.175262451,603.122985840,-389.453582764,309.145080566,
567,602.272338867,-397.365264893,358.007812500,603.030822754,-389.441284180,309.920654297,
568,602.368347168,-397.444580078,358.848693848,602.949035645,-389.426239014,310.706604004,
569,602.454345703,-397.516021729,359.695220947,602.881469727,-389.411285400,311.502990723,
570,602.554687500,-397.577636719,360.554229736,602.812927246,-389.400512695,312.303802490,
571,602.665832520,-397.629211426,361.423217773,602.747802734,-389.390869141,313.105621338,
572,602.769470215,-397.673126221,362.293731689,602.700622559,-389.383941650,313.915710449,
573,602.887878418,-397.704559326,363.172729492,602.660949707,-389.379425049,314.731109619,
574,603.006469727,-397.725250244,364.058258057,602.618469238,-389.378601074,315.541198730,
575,603.143005371,-397.732543945,364.950073242,602.583740234,-389.377868652,316.352813721,
576,603.260070801,-397.729980469,365.836364746,602.553833008,-389.376617432,317.163909912,
577,603.387329102,-397.718139648,366.728240967,602.536743164,-389.378112793,317.973907471,
578,603.511352539,-397.693115234,367.619598389,602.523254395,-389.379028320,318.782958984,
579,603.629028320,-397.658813477,368.505126953,602.502868652,-389.379791260,319.583831787,
580,603.754577637,-397.617065430,369.390136719,602.485046387,-389.380096436,320.377807617,
581,603.890075684,-397.562072754,370.280975342,602.463806152,-389.379486084,321.160705566,
582,604.021789551,-397.498260498,371.161987305,602.458496094,-389.375793457,321.933593750,
583,604.152282715,-397.430114746,372.033782959,602.452087402,-389.371093750,322.697387695,
584,604.266906738,-397.358093262,372.901763916,602.429931641,-389.366668701,323.452911377,
585,604.373962402,-397.279632568,373.763092041,602.405273438,-389.362426758,324.191284180,
586,604.470214844,-397.197113037,374.612060547,602.378356934,-389.359069824,324.913085938,
587,604.562438965,-397.106506348,375.445159912,602.359130859,-389.354003906,325.627441406,
588,604.638793945,-397.010131836,376.271972656,602.337951660,-389.349182129,326.333862305,
589,604.730529785,-396.910430908,377.092468262,602.303405762,-389.345977783,327.024871826,
590,604.802062988,-396.813140869,377.900726318,602.271118164,-389.342926025,327.695190430,
591,604.877258301,-396.714660645,378.706909180,602.236999512,-389.339630127,328.351928711,
592,604.938232422,-396.619903564,379.496520996,602.198547363,-389.339813232,329.000122070,
593,605.004638672,-396.522766113,380.285003662,602.155334473,-389.340850830,329.641998291,
594,605.079711914,-396.425048828,381.071044922,602.116577148,-389.342437744,330.277893066,
595,605.141662598,-396.329162598,381.852416992,602.071777344,-389.345703125,330.906463623,
596,605.206115723,-396.232055664,382.628967285,602.026794434,-389.348144531,331.528198242,
597,605.270690918,-396.136962891,383.399139404,601.980346680,-389.347900391,332.142608643,
598,605.321594238,-396.043853760,384.169921875,601.920532227,-389.349884033,332.758087158,
599,605.398742676,-395.949645996,384.948486328,601.882019043,-389.350036621,333.379150391,
600,605.496154785,-395.856872559,385.726989746,601.852539063,-389.346923828,333.992218018,
601,605.592163086,-395.762390137,386.505584717,601.797851563,-389.346069336,334.597229004,
602,605.691467285,-395.670104980,387.284240723,601.751647949,-389.346740723,335.206481934,
603,605.783264160,-395.574768066,388.063690186,601.707275391,-389.346710205,335.815368652,
604,605.881042480,-395.473785400,388.846710205,601.659667969,-389.341552734,336.427185059,
605,605.983337402,-395.370788574,389.626312256,601.626525879,-389.333862305,337.043457031,
606,606.115356445,-395.263702393,390.414337158,601.595642090,-389.322540283,337.658386230,
607,606.238952637,-395.152557373,391.200714111,601.550109863,-389.303863525,338.268890381,
608,606.357482910,-395.039703369,391.975616455,601.501098633,-389.275878906,338.884338379,
609,606.485656738,-394.921051025,392.751922607,601.455139160,-389.236511230,339.502655029,
610,606.628356934,-394.795379639,393.526245117,601.404785156,-389.187622070,340.118499756,
611,606.786193848,-394.662506104,394.300567627,601.361816406,-389.127899170,340.736968994,
612,606.905944824,-394.527587891,395.062408447,601.336242676,-389.056854248,341.358825684,
613,607.027465820,-394.386566162,395.815979004,601.312194824,-388.976898193,341.987945557,
614,607.168884277,-394.242797852,396.570587158,601.300231934,-388.888793945,342.623596191,
615,607.320007324,-394.095642090,397.321136475,601.276489258,-388.793243408,343.254730225,
616,607.469177246,-393.950500488,398.060699463,601.224609375,-388.694183350,343.872894287,
617,607.605102539,-393.802825928,398.796447754,601.182678223,-388.587127686,344.489288330,
618,607.748840332,-393.651641846,399.528656006,601.142211914,-388.474578857,345.109893799,
619,607.881164551,-393.499877930,400.242156982,601.123962402,-388.357543945,345.729614258,
620,608.010620117,-393.352264404,400.954864502,601.116882324,-388.238494873,346.337554932,
621,608.146240234,-393.202270508,401.660125732,601.099609375,-388.124145508,346.932373047,
622,608.293762207,-393.055847168,402.360290527,601.081054688,-388.010498047,347.521728516,
623,608.427856445,-392.912170410,403.048645020,601.038452148,-387.895446777,348.099243164,
624,608.563476563,-392.769256592,403.734832764,601.004577637,-387.780853271,348.667358398,
625,608.671386719,-392.625946045,404.399047852,600.989685059,-387.667266846,349.226226807,
626,608.794555664,-392.484130859,405.057098389,600.967285156,-387.554290771,349.779571533,
627,608.921081543,-392.344573975,405.710845947,600.947509766,-387.446105957,350.322631836,
628,609.031494141,-392.207244873,406.355285645,600.920898438,-387.341827393,350.846069336,
629,609.149475098,-392.071990967,406.988128662,600.880065918,-387.238861084,351.367248535,
630,609.253540039,-391.935119629,407.606781006,600.841125488,-387.139007568,351.876495361,
631,609.353576660,-391.797546387,408.216033936,600.793273926,-387.039062500,352.366455078,
632,609.459289551,-391.656585693,408.819458008,600.746459961,-386.937866211,352.852661133,
633,609.551208496,-391.521087646,409.413879395,600.710205078,-386.840270996,353.326690674,
634,609.639343262,-391.384979248,410.001922607,600.663024902,-386.748413086,353.787261963,
635,609.750183105,-391.241180420,410.588775635,600.606689453,-386.659271240,354.238250732,
636,609.835144043,-391.092376709,411.161895752,600.532531738,-386.572296143,354.670654297,
637,609.916870117,-390.936981201,411.726806641,600.457458496,-386.486663818,355.097137451,
638,609.992858887,-390.775848389,412.284881592,600.387390137,-386.399688721,355.516326904,
639,610.081176758,-390.610870361,412.846130371,600.323120117,-386.315093994,355.934478760,
640,610.175476074,-390.437377930,413.409393311,600.265258789,-386.230743408,356.345428467,
641,610.268127441,-390.253723145,413.968292236,600.209533691,-386.145080566,356.747619629,
642,610.352905273,-390.068023682,414.528808594,600.149780273,-386.062377930,357.149169922,
643,610.457275391,-389.873840332,415.093353271,600.078369141,-385.981170654,357.547454834,
644,610.561462402,-389.673400879,415.658569336,600.017150879,-385.900421143,357.943725586,
645,610.653137207,-389.471282959,416.219909668,599.940551758,-385.817962646,358.332977295,
646,610.748962402,-389.262420654,416.782745361,599.856079102,-385.731079102,358.720092773,
647,610.868469238,-389.051361084,417.352661133,599.788879395,-385.642669678,359.103393555,
648,610.993164063,-388.840789795,417.923950195,599.713623047,-385.550750732,359.487670898,
649,611.104675293,-388.631042480,418.493988037,599.652404785,-385.455139160,359.876464844,
650,611.228515625,-388.419067383,419.063354492,599.619628906,-385.357025146,360.263916016,
651,611.345397949,-388.207580566,419.625671387,599.566223145,-385.255065918,360.649688721,
652,611.466552734,-388.002471924,420.187713623,599.494995117,-385.150726318,361.037780762,
653,611.610534668,-387.799560547,420.755859375,599.415222168,-385.044372559,361.422576904,
654,611.728149414,-387.597320557,421.310058594,599.341247559,-384.934143066,361.807617188,
655,611.840087891,-387.397369385,421.857635498,599.276062012,-384.820922852,362.197814941,
656,611.961853027,-387.203277588,422.405670166,599.225830078,-384.703369141,362.589813232,
657,612.109558105,-387.012542725,422.954650879,599.192810059,-384.580291748,362.985931396,
658,612.228393555,-386.822540283,423.488830566,599.139160156,-384.457855225,363.382720947,
659,612.344787598,-386.630157471,424.021301270,599.062377930,-384.330505371,363.773101807,
660,612.467529297,-386.434844971,424.544342041,598.993469238,-384.203674316,364.159240723,
661,612.609252930,-386.247467041,425.066528320,598.933715820,-384.074951172,364.549194336,
662,612.730407715,-386.059783936,425.581634521,598.895324707,-383.940063477,364.942596436,
663,612.853149414,-385.865600586,426.091796875,598.860473633,-383.802490234,365.328460693,
664,612.976928711,-385.671691895,426.597747803,598.798400879,-383.659179688,365.700836182,
665,613.100219727,-385.484497070,427.101257324,598.718688965,-383.511993408,366.062011719,
666,613.226684570,-385.295440674,427.598266602,598.645629883,-383.363647461,366.415832520,
667,613.358825684,-385.100555420,428.093383789,598.600524902,-383.209930420,366.763214111,
668,613.475341797,-384.904632568,428.586395264,598.560058594,-383.050323486,367.105590820,
669,613.595947266,-384.705261230,429.070587158,598.483337402,-382.889251709,367.433258057,
670,613.730712891,-384.503662109,429.559631348,598.379394531,-382.727691650,367.744232178,
671,613.872436523,-384.302795410,430.053771973,598.301147461,-382.568786621,368.052642822,
672,613.988708496,-384.097595215,430.545715332,598.236511230,-382.410095215,368.364471436,
673,614.113647461,-383.883087158,431.031860352,598.170104980,-382.246398926,368.663024902,
674,614.258850098,-383.663665771,431.526855469,598.094726563,-382.083221436,368.957641602,
675,614.391296387,-383.440856934,432.016326904,598.004333496,-381.926727295,369.242767334,
676,614.525024414,-383.206298828,432.505859375,597.932067871,-381.771179199,369.516387939,
677,614.658142090,-382.962310791,432.992614746,597.856689453,-381.611541748,369.790374756,
