Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,617.118164063,-248.873123169,137.125610352,,,,
2,617.093627930,-248.873550415,137.078506470,,,,
3,617.129394531,-248.871963501,137.071716309,,,,
4,617.155761719,-248.872558594,137.124282837,,,,
5,617.171264648,-248.873352051,137.216766357,,,,
6,617.160766602,-248.870574951,137.248123169,,,,
7,617.133605957,-248.871994019,137.226394653,,,,
8,617.117614746,-248.872879028,137.241622925,,,,
9,617.075988770,-248.871292114,137.191329956,,,,
10,617.052978516,-248.871673584,137.089141846,,,,
11,617.036804199,-248.871154785,136.929229736,,,,
12,617.032714844,-248.868576050,136.787948608,,,,
13,617.042602539,-248.864669800,136.757110596,,,,
14,617.041809082,-248.867965698,136.743194580,,,,
15,617.022216797,-248.863601685,136.707550049,,,,
16,616.964050293,-248.855346680,136.607162476,,,,
17,616.940307617,-248.849563599,136.577255249,,,,
18,616.922973633,-248.850402832,136.596893311,,,,
19,616.915954590,-248.850784302,136.607513428,,,,
20,616.925170898,-248.850891113,136.610183716,,,,
21,616.972412109,-248.852615356,136.639221191,,,,
22,617.025878906,-248.857376099,136.672073364,,,,
23,617.047302246,-248.860031128,136.695434570,,,,
24,617.042785645,-248.858810425,136.675750732,,,,
25,617.016845703,-248.854522705,136.611709595,,,,
26,616.994689941,-248.850967407,136.509094238,,,,
27,616.983337402,-248.847900391,136.417434692,,,,
28,616.978637695,-248.851379395,136.371429443,,,,
29,616.981201172,-248.852416992,136.373260498,,,,
30,616.988891602,-248.849136353,136.401641846,,,,
31,616.966552734,-248.843475342,136.393127441,,,,
32,616.957824707,-248.841857910,136.415817261,,,,
33,616.937988281,-248.842712402,136.444595337,,,,
34,616.907226563,-248.844818115,136.444488525,,,,
35,616.865783691,-248.837554932,136.435119629,,,,
36,616.842712402,-248.833633423,136.418838501,,,,
37,616.840820313,-248.831085205,136.436950684,,,,
38,616.836547852,-248.832031250,136.445617676,,,,
39,616.820983887,-248.830169678,136.468246460,,,,
40,616.803527832,-248.825546265,136.492782593,,,,
41,616.784423828,-248.817611694,136.465866089,,,,
42,616.745239258,-248.813613892,136.411422729,,,,
43,616.726928711,-248.811767578,136.374710083,,,,
44,616.728210449,-248.813110352,136.364425659,,,,
45,616.736999512,-248.812332153,136.314788818,,,,
46,616.750122070,-248.810897827,136.271423340,,,,
47,616.765258789,-248.813674927,136.264465332,,,,
48,616.776916504,-248.816238403,136.327316284,,,,
49,616.782348633,-248.818984985,136.396331787,,,,
50,616.765747070,-248.818008423,136.408950806,,,,
51,616.750305176,-248.815567017,136.369659424,,,,
52,616.735168457,-248.815582275,136.345764160,,,,
53,616.714477539,-248.821273804,136.344696045,,,,
54,616.711486816,-248.823348999,136.326919556,,,,
55,616.707580566,-248.820114136,136.281341553,,,,
56,616.701599121,-248.820648193,136.277175903,,,,
57,616.699951172,-248.825302124,136.283432007,,,,
58,616.667541504,-248.824600220,136.247573853,,,,
59,616.613464355,-248.820922852,136.203506470,,,,
60,616.630126953,-248.821304321,136.231735229,,,,
61,616.630310059,-248.824844360,136.215118408,,,,
62,616.640014648,-248.825180054,136.182510376,,,,
63,616.637268066,-248.822052002,136.131591797,,,,
64,616.627990723,-248.818771362,136.117263794,,,,
65,616.653625488,-248.820465088,136.159790039,,,,
66,616.657592773,-248.825729370,136.124465942,,,,
67,616.650329590,-248.826156616,136.060852051,,,,
68,616.640502930,-248.822448730,136.012802124,,,,
69,616.627197266,-248.824066162,136.033111572,,,,
70,616.623840332,-248.822372437,136.066329956,,,,
71,616.608825684,-248.821929932,136.066070557,,,,
72,616.581481934,-248.816085815,136.007888794,,,,
73,616.551574707,-248.813034058,135.919952393,,,,
74,616.479309082,-248.812774658,135.834152222,,,,
75,616.452270508,-248.811325073,135.866241455,,,,
76,616.426391602,-248.812194824,135.924072266,,,,
77,616.415161133,-248.811553955,135.921432495,,,,
78,616.412780762,-248.813217163,135.922637939,,,,
79,616.421142578,-248.818664551,135.985015869,,,,
80,616.436950684,-248.823547363,136.055404663,,,,
81,616.425231934,-248.820556641,136.045700073,,,,
82,616.389587402,-248.815155029,135.990875244,,,,
83,616.373229980,-248.812042236,135.924789429,,,,
84,616.364562988,-248.813095093,135.904266357,,,,
85,616.372131348,-248.813140869,135.889328003,,,,
86,616.373352051,-248.812194824,135.838241577,,,,
87,616.358886719,-248.810119629,135.754501343,,,,
88,616.318969727,-248.805679321,135.597274780,,,,
89,616.348205566,-248.810913086,135.560043335,,,,
90,616.349914551,-248.808288574,135.473907471,,,,
91,616.343872070,-248.801834106,135.332138062,,,,
92,616.330688477,-248.798568726,135.221862793,,,,
93,616.319824219,-248.799743652,135.232650757,,,,
94,616.331542969,-248.807098389,135.317337036,,,,
95,616.350402832,-248.809127808,135.355224609,,,,
96,616.335510254,-248.805206299,135.307250977,,,,
97,616.329406738,-248.802429199,135.255798340,,,,
98,616.318176270,-248.807601929,135.251129150,,,,
99,616.289672852,-248.808807373,135.242828369,,,,
100,616.244995117,-248.804367065,135.238937378,,,,
101,616.215820313,-248.798156738,135.225173950,,,,
102,616.182678223,-248.798004150,135.226516724,,,,
103,616.186828613,-248.801147461,135.240661621,,,,
