Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,625.985900879,-253.428161621,145.923751831,,,,
2,625.984130859,-253.431289673,145.926040649,,,,
3,625.962707520,-253.433593750,145.885925293,,,,
4,625.911071777,-253.416748047,145.864669800,,,,
5,625.867187500,-253.407089233,145.886108398,,,,
6,625.841369629,-253.402893066,145.966140747,,,,
7,625.804809570,-253.381134033,146.120269775,,,,
8,625.778442383,-253.342254639,146.304809570,,,,
9,625.752746582,-253.308197021,146.386093140,,,,
10,625.723571777,-253.299224854,146.325225830,,,,
11,625.684020996,-253.299514771,146.213821411,,,,
12,625.645874023,-253.302536011,146.135894775,,,,
13,625.620605469,-253.299026489,146.089904785,,,,
14,625.601684570,-253.310958862,145.997619629,,,,
15,625.608154297,-253.338699341,145.887863159,,,,
16,625.597900391,-253.358337402,145.811843872,,,,
17,625.563537598,-253.356079102,145.805297852,,,,
18,625.517517090,-253.349700928,145.736602783,,,,
19,625.463439941,-253.360351563,145.596099854,,,,
20,625.414855957,-253.368164063,145.501358032,,,,
21,625.379760742,-253.353118896,145.554138184,,,,
22,625.368164063,-253.320007324,145.666641235,,,,
23,625.352478027,-253.285156250,145.729263306,,,,
24,625.334350586,-253.275268555,145.752975464,,,,
25,625.335754395,-253.289932251,145.804046631,,,,
26,625.315368652,-253.295059204,145.922180176,,,,
27,625.274414063,-253.297561646,146.003143311,,,,
28,625.180725098,-253.325607300,145.981002808,,,,
29,624.986633301,-253.435913086,145.823410034,,,,
30,624.881896973,-253.871017456,146.126525879,,,,
31,625.043395996,-255.422988892,148.277511597,,,,
32,625.638122559,-257.935150146,152.663146973,,,,
33,626.596618652,-262.113128662,160.235198975,,,,
34,627.880065918,-267.571624756,171.429809570,,,,
35,629.709655762,-274.315307617,187.741760254,,,,
36,632.275817871,-282.728118896,209.513565063,,,,
37,635.590576172,-291.815948486,235.556579590,,,,
38,638.959045410,-299.963134766,263.841888428,,,,
39,641.862121582,-306.179107666,292.964935303,713.497131348,-285.715637207,219.450210571,
40,644.373107910,-309.527984619,321.857604980,710.488525391,-289.467254639,243.660858154,
41,646.863647461,-311.439453125,349.809692383,707.314636230,-291.951293945,267.365325928,
42,649.878723145,-313.540405273,376.679626465,704.611572266,-293.938659668,290.709045410,
43,653.110717773,-314.900726318,401.990722656,703.145751953,-295.768676758,313.526855469,
