Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,619.260070801,-246.908020020,138.733840942,,,,
2,619.260559082,-246.907501221,138.675384521,,,,
3,619.236999512,-246.903152466,138.565277100,,,,
4,619.201782227,-246.898284912,138.458648682,,,,
5,619.156738281,-246.895690918,138.363082886,,,,
6,619.101867676,-246.893585205,138.271652222,,,,
7,619.044799805,-246.889846802,138.217315674,,,,
8,619.001159668,-246.888000488,138.176345825,,,,
9,619.013061523,-246.884536743,138.177413940,,,,
10,619.000000000,-246.883010864,138.174438477,,,,
11,618.934387207,-246.882736206,138.157058716,,,,
12,618.823120117,-246.909500122,138.079544067,,,,
13,618.618713379,-247.038101196,137.890884399,,,,
14,618.352722168,-247.543579102,137.941421509,,,,
15,618.114074707,-249.180297852,138.910797119,,,,
16,618.174926758,-251.251739502,140.568908691,,,,
17,618.692932129,-254.092391968,143.998001099,,,,
18,619.589843750,-258.051391602,150.140884399,,,,
19,620.454040527,-262.857788086,159.304580688,,,,
20,621.100585938,-268.336730957,171.257644653,,,,
21,621.499938965,-274.627014160,185.562469482,,,,
22,621.660827637,-281.810974121,201.998443604,,,,
23,621.904663086,-289.580017090,221.055450439,,,,
24,622.362792969,-297.486877441,242.596466064,,,,
25,622.429016113,-305.052520752,265.130889893,,,,
26,621.947875977,-311.881713867,288.081695557,698.343627930,-280.458282471,223.952682495,
27,620.967895508,-317.647338867,311.042816162,693.750610352,-285.516021729,243.332489014,
28,619.721313477,-322.571685791,333.624420166,689.532470703,-290.046142578,263.277465820,
29,618.844970703,-326.308410645,356.133361816,685.666564941,-294.046569824,283.270843506,
30,618.569580078,-328.303894043,378.743286133,682.019653320,-297.344146729,302.905090332,
31,618.495056152,-329.122650146,400.242828369,678.719543457,-299.688598633,321.714477539,
32,618.421203613,-329.486602783,419.541839600,675.964294434,-301.079498291,339.068572998,
33,618.354614258,-329.534912109,436.367401123,673.970520020,-301.679260254,354.609436035,
34,618.741210938,-329.232666016,451.000244141,672.562194824,-301.697570801,368.150543213,
35,619.781188965,-328.281372070,463.878356934,671.368347168,-301.322692871,379.600738525,
36,620.568542480,-327.397674561,474.071075439,670.305053711,-300.704620361,388.770477295,
37,620.898071289,-327.189422607,481.125091553,669.487060547,-299.991729736,395.461700439,
38,621.031250000,-327.212219238,485.804534912,668.732421875,-299.354339600,399.928222656,
39,621.052124023,-327.418334961,488.740020752,667.887390137,-298.820648193,402.672973633,
40,621.052307129,-327.598632813,490.602233887,666.968444824,-298.380279541,404.305419922,
41,620.962951660,-327.784423828,491.874420166,666.115722656,-298.121154785,405.399414063,
42,620.464172363,-327.956634521,492.701812744,665.295104980,-298.085937500,406.200408936,
43,619.562561035,-328.343383789,493.075164795,664.571960449,-298.291870117,406.761138916,
44,618.744201660,-328.789794922,493.346771240,663.885498047,-298.704437256,407.117706299,
45,618.153137207,-329.218811035,493.776428223,663.261962891,-299.296264648,407.497039795,
