Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,625.885620117,-252.676452637,141.222274780,,,,
2,625.858215332,-252.663894653,141.236968994,,,,
3,625.811523438,-252.661636353,141.189224243,,,,
4,625.778076172,-252.665298462,141.109970093,,,,
5,625.783020020,-252.671020508,141.084106445,,,,
6,625.772216797,-252.670242310,141.023605347,,,,
7,625.776733398,-252.666000366,140.944229126,,,,
8,625.739196777,-252.654205322,140.857116699,,,,
9,625.720581055,-252.637863159,140.863540649,,,,
10,625.697143555,-252.633377075,140.865844727,,,,
11,625.667175293,-252.623916626,140.808364868,,,,
12,625.622619629,-252.730377197,140.620880127,,,,
13,625.462341309,-253.188308716,140.234863281,,,,
14,625.269836426,-255.337936401,140.592300415,,,,
15,625.542114258,-257.851898193,143.190399170,,,,
16,626.421813965,-260.916687012,148.272903442,,,,
17,627.753417969,-265.884613037,156.489852905,,,,
18,629.705810547,-272.425201416,168.546905518,,,,
19,632.157104492,-279.768646240,184.212509155,,,,
20,635.004455566,-287.312957764,203.150711060,,,,
21,637.933959961,-294.740783691,224.896560669,,,,
22,640.995056152,-302.047668457,249.200668335,,,,
23,644.540283203,-309.085571289,275.753570557,,,,
24,648.311340332,-314.913085938,303.595703125,,,,
25,651.471679688,-318.851959229,331.416229248,712.346801758,-286.717864990,255.385192871,
26,653.827941895,-321.317718506,358.075286865,709.674194336,-290.917694092,278.024108887,
27,655.781311035,-324.164459229,382.503784180,707.492614746,-294.254821777,299.667449951,
28,658.127868652,-327.492401123,405.161254883,705.916076660,-297.089385986,320.419281006,
29,660.486694336,-329.482177734,426.518920898,704.724792480,-299.636779785,339.995483398,
30,661.991699219,-331.184875488,444.906097412,703.640991211,-301.718841553,357.325897217,
31,663.027343750,-332.635528564,459.751495361,702.318908691,-303.408599854,371.271972656,
32,664.047546387,-333.850341797,471.618713379,701.158874512,-304.891723633,382.224914551,
33,664.565063477,-335.305969238,480.723632813,700.258789063,-306.168640137,390.928985596,
34,664.378723145,-335.920745850,488.131530762,699.351318359,-307.099182129,397.919708252,
35,664.149108887,-335.416137695,494.679382324,698.200927734,-307.669006348,403.722442627,
36,664.360473633,-334.229827881,500.453796387,697.065307617,-307.915222168,408.580047607,
37,664.362304688,-333.157562256,504.759002686,696.381408691,-307.858337402,412.352294922,
38,663.253784180,-334.310211182,505.720458984,695.927062988,-307.466522217,414.205200195,
39,662.077392578,-334.660339355,505.764190674,694.841491699,-307.327331543,414.229522705,
40,660.632873535,-334.535430908,505.647216797,693.860412598,-307.432464600,414.037445068,
41,659.498107910,-334.095184326,505.486083984,693.109252930,-307.535644531,413.695465088,
42,658.796081543,-333.544494629,505.324218750,692.469665527,-307.601928711,413.255798340,
43,658.145996094,-333.061981201,505.102416992,691.863769531,-307.581451416,412.828155518,
