Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,622.513793945,-246.530410767,140.886627197,,,,
2,622.465515137,-246.523544312,140.881347656,,,,
3,622.434204102,-246.518600464,140.908126831,,,,
4,622.403503418,-246.516876221,140.914550781,,,,
5,622.375061035,-246.518646240,140.871597290,,,,
6,622.363769531,-246.519577026,140.803359985,,,,
7,622.353698730,-246.529922485,140.708862305,,,,
8,622.341674805,-246.536178589,140.656768799,,,,
9,622.349487305,-246.528182983,140.666580200,,,,
10,622.338684082,-246.525787354,140.628799438,,,,
11,622.353332520,-246.533370972,140.569946289,,,,
12,622.368774414,-246.547225952,140.526840210,,,,
13,622.365783691,-246.558013916,140.529815674,,,,
14,622.351806641,-246.557540894,140.519042969,,,,
15,622.337036133,-246.560272217,140.477645874,,,,
16,622.330932617,-246.561950684,140.457794189,,,,
17,622.313476563,-246.564468384,140.467453003,,,,
18,622.314025879,-246.565261841,140.484970093,,,,
19,622.344238281,-246.573501587,140.476135254,,,,
20,622.361877441,-246.591323853,140.439285278,,,,
21,622.361938477,-246.590087891,140.435501099,,,,
22,622.367736816,-246.577606201,140.471725464,,,,
23,622.371398926,-246.575225830,140.482666016,,,,
24,622.372009277,-246.585144043,140.436996460,,,,
25,622.372253418,-246.586242676,140.429626465,,,,
26,622.375061035,-246.582687378,140.432052612,,,,
27,622.367553711,-246.579025269,140.409576416,,,,
28,622.372558594,-246.571884155,140.361221313,,,,
29,622.392272949,-246.553955078,140.395385742,,,,
30,622.425231934,-246.544464111,140.462219238,,,,
31,622.462219238,-246.543777466,140.523376465,,,,
32,622.473083496,-246.542877197,140.508911133,,,,
33,622.450500488,-246.529968262,140.495773315,,,,
34,622.436645508,-246.512176514,140.546508789,,,,
35,622.428100586,-246.496261597,140.610015869,,,,
36,622.438537598,-246.498352051,140.663757324,,,,
37,622.427978516,-246.499496460,140.678604126,,,,
38,622.383422852,-246.483139038,140.712081909,,,,
39,622.341247559,-246.447814941,140.788665771,,,,
40,622.293762207,-246.465805054,140.733505249,,,,
41,622.167724609,-246.490097046,140.649063110,,,,
42,622.034301758,-246.488616943,140.651184082,,,,
43,621.917541504,-246.516067505,140.347000122,,,,
44,621.740783691,-246.504440308,140.285110474,,,,
45,621.623657227,-246.507125854,140.168624878,,,,
46,621.537170410,-246.490142822,140.029586792,,,,
47,621.468200684,-246.448699951,139.954696655,,,,
48,621.512817383,-246.418624878,139.985473633,,,,
49,621.605346680,-246.422760010,140.000518799,,,,
50,621.677673340,-246.424545288,139.989456177,,,,
51,621.714965820,-246.410720825,139.984817505,,,,
52,621.736450195,-246.387573242,140.052398682,,,,
53,621.710571289,-246.366470337,140.123321533,,,,
54,621.649780273,-246.351760864,140.109909058,,,,
55,621.594177246,-246.332916260,140.079299927,,,,
56,621.534973145,-246.328735352,140.051635742,,,,
57,621.475097656,-246.312606812,140.038192749,,,,
58,621.438537598,-246.293884277,140.007247925,,,,
59,621.446533203,-246.288711548,139.950744629,,,,
60,621.490173340,-246.305496216,139.923889160,,,,
61,621.540161133,-246.324615479,139.894989014,,,,
62,621.593627930,-246.340591431,139.846725464,,,,
63,621.628967285,-246.345764160,139.771377563,,,,
64,621.630798340,-246.350601196,139.701660156,,,,
65,621.650878906,-246.355575562,139.709716797,,,,
66,621.668334961,-246.356857300,139.752380371,,,,
