Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,618.217773438,-251.040939331,139.647750854,711.675781250,-254.571990967,100.763145447,
2,618.178833008,-251.046157837,139.700164795,711.641296387,-254.570846558,100.825691223,
3,618.136596680,-251.042770386,139.720870972,711.601989746,-254.560241699,100.870147705,
4,618.083435059,-251.034835815,139.764907837,711.549987793,-254.540206909,100.941444397,
5,618.022766113,-251.019424438,139.800277710,711.475158691,-254.516647339,101.013877869,
6,617.962280273,-251.010482788,139.735610962,711.442016602,-254.488403320,101.013038635,
7,617.928405762,-251.008880615,139.587036133,711.439819336,-254.455993652,100.909942627,
8,617.920959473,-251.011505127,139.393493652,711.446289063,-254.432403564,100.774078369,
9,617.904785156,-251.007904053,139.226699829,711.436523438,-254.427276611,100.665252686,
10,617.892272949,-251.011459351,139.093948364,711.436157227,-254.438232422,100.563659668,
11,617.878356934,-251.021911621,138.929183960,711.450683594,-254.460479736,100.451400757,
12,617.871154785,-251.028091431,138.745117188,711.450744629,-254.472702026,100.331611633,
13,617.872802734,-251.031982422,138.628234863,711.478149414,-254.474533081,100.243888855,
14,617.856140137,-251.030426025,138.576248169,711.476745605,-254.478317261,100.207717896,
15,617.838134766,-251.034637451,138.515533447,711.473266602,-254.489791870,100.202430725,
16,617.807128906,-251.034103394,138.454010010,711.445251465,-254.486099243,100.205375671,
17,617.806335449,-251.038192749,138.520950317,711.427795410,-254.459503174,100.250877380,
18,617.768676758,-251.030319214,138.678344727,711.384277344,-254.426498413,100.362876892,
19,617.730712891,-251.017730713,138.798629761,711.346557617,-254.405746460,100.461204529,
20,617.694213867,-251.014923096,138.749160767,711.314697266,-254.405593872,100.472206116,
21,617.665771484,-251.016052246,138.596389771,711.312377930,-254.390975952,100.397209167,
22,617.640258789,-251.012207031,138.445495605,711.321716309,-254.365707397,100.291389465,
23,617.652099609,-251.014129639,138.392425537,711.331542969,-254.351364136,100.233337402,
24,617.680419922,-251.020019531,138.415786743,711.349060059,-254.340728760,100.230667114,
25,617.694458008,-251.019851685,138.465026855,711.362976074,-254.335739136,100.267089844,
26,617.692138672,-251.017562866,138.450027466,711.364501953,-254.346542358,100.274429321,
27,617.701416016,-251.025054932,138.390151978,711.376464844,-254.359405518,100.222465515,
28,617.681274414,-251.033325195,138.294174194,711.356262207,-254.368865967,100.152999878,
29,617.618408203,-251.033615112,138.248840332,711.305908203,-254.364395142,100.142372131,
30,617.561035156,-251.017501831,138.263061523,711.255920410,-254.337265015,100.148658752,
31,617.549194336,-251.013336182,138.241851807,711.241333008,-254.322830200,100.109428406,
32,617.536926270,-251.012741089,138.141876221,711.248107910,-254.342514038,100.044418335,
33,617.551940918,-251.017868042,138.052658081,711.261474609,-254.355407715,100.006553650,
34,617.544982910,-251.014511108,138.059097290,711.263977051,-254.340606689,100.010421753,
35,617.544189453,-251.005844116,138.101119995,711.254821777,-254.311752319,100.034255981,
36,617.531494141,-250.999038696,138.115997314,711.246520996,-254.295272827,100.053131104,
37,617.530212402,-250.998458862,138.148864746,711.251770020,-254.289459229,100.073226929,
38,617.520202637,-251.001693726,138.195632935,711.232543945,-254.294799805,100.109886169,
39,617.524108887,-251.002899170,138.221282959,711.244873047,-254.319000244,100.144950867,
40,617.517639160,-251.012695313,138.159332275,711.241821289,-254.339416504,100.122306824,
41,617.488708496,-251.011688232,138.084762573,711.213378906,-254.344985962,100.101890564,
42,617.447143555,-251.001434326,138.107620239,711.170532227,-254.325546265,100.135124207,
43,617.406127930,-250.986785889,138.206161499,711.122924805,-254.304901123,100.220298767,
44,617.397399902,-250.987457275,138.259429932,711.105163574,-254.324035645,100.292015076,
45,617.393127441,-250.999847412,138.210525513,711.129882813,-254.346237183,100.290351868,
46,617.391113281,-251.006378174,138.115875244,711.137939453,-254.343704224,100.236152649,
47,617.365051270,-251.000549316,138.049621582,711.134338379,-254.316268921,100.193603516,
48,617.337768555,-250.991287231,138.025375366,711.119934082,-254.279876709,100.164512634,
49,617.303894043,-250.984344482,137.986160278,711.089111328,-254.273452759,100.143417358,
50,617.266723633,-250.979400635,137.923965454,711.065856934,-254.291488647,100.139610291,
51,617.255493164,-250.976699829,137.916061401,711.058654785,-254.295288086,100.142608643,
52,617.247741699,-250.981811523,137.930984497,711.066040039,-254.285385132,100.152572632,
53,617.227172852,-250.984313965,137.925186157,711.034362793,-254.277328491,100.176452637,
54,617.182983398,-250.977172852,137.877990723,711.004211426,-254.257797241,100.191055298,
55,617.119140625,-250.965270996,137.822875977,710.969299316,-254.230545044,100.177764893,
56,617.057067871,-250.958831787,137.773422241,710.907226563,-254.225723267,100.141304016,
57,617.013854980,-250.966125488,137.737899780,710.882385254,-254.243240356,100.101394653,
58,616.993591309,-250.971328735,137.700958252,710.856994629,-254.255187988,100.070907593,
59,616.950439453,-250.962203979,137.673187256,710.824523926,-254.256927490,100.073654175,
60,616.929138184,-250.955215454,137.695602417,710.783630371,-254.252609253,100.068572998,
61,616.945007324,-250.956466675,137.750198364,710.808227539,-254.243515015,100.078208923,
62,616.953796387,-250.956237793,137.802352905,710.799804688,-254.244796753,100.112129211,
63,616.933715820,-250.948654175,137.837707520,710.784973145,-254.235900879,100.153930664,
64,616.926452637,-250.939147949,137.849487305,710.766052246,-254.230438232,100.182159424,
65,616.913024902,-250.937835693,137.849166870,710.752624512,-254.223983765,100.189132690,
66,616.902648926,-250.926437378,137.831954956,710.731628418,-254.230575562,100.228134155,
67,616.861572266,-250.913192749,137.844192505,710.725158691,-254.213272095,100.268058777,
68,616.853454590,-250.901397705,137.926010132,710.689514160,-254.195373535,100.324493408,
69,616.859863281,-250.899597168,138.050109863,710.694091797,-254.200881958,100.417457581,
70,616.891235352,-250.903808594,138.160690308,710.706542969,-254.211059570,100.502265930,
71,616.923583984,-250.905410767,138.220108032,710.724121094,-254.209060669,100.537673950,
72,616.923889160,-250.900802612,138.203430176,710.724426270,-254.201950073,100.545112610,
73,616.932373047,-250.892761230,138.167480469,710.728393555,-254.190170288,100.520660400,
74,616.937011719,-250.893066406,138.108123779,710.736145020,-254.187805176,100.467163086,
75,616.923767090,-250.897216797,138.022277832,710.755798340,-254.197143555,100.409141541,
76,616.906555176,-250.901290894,137.910202026,710.754150391,-254.207305908,100.344566345,
77,616.881652832,-250.900787354,137.797775269,710.768493652,-254.221069336,100.300689697,
78,616.885864258,-250.909225464,137.750228882,710.758544922,-254.247131348,100.266784668,
