Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,615.666137695,-251.018463135,130.831771851,,,,
2,615.656311035,-251.012908936,130.955657959,,,,
3,615.659851074,-251.017044067,131.026443481,,,,
4,615.671569824,-251.030502319,131.055572510,,,,
5,615.651123047,-251.033203125,131.054046631,,,,
6,615.619506836,-251.030364990,131.079864502,,,,
7,615.603759766,-251.027374268,131.135299683,,,,
8,615.588806152,-251.022949219,131.156707764,,,,
9,615.595214844,-251.022476196,131.156616211,,,,
10,615.596313477,-251.022705078,131.167907715,,,,
11,615.590332031,-251.020767212,131.127120972,,,,
12,615.578491211,-251.015396118,131.050704956,,,,
13,615.557800293,-251.015304565,131.015228271,,,,
14,615.556213379,-251.019805908,131.045639038,,,,
15,615.546630859,-251.021133423,131.116973877,,,,
16,615.551574707,-251.029418945,131.182006836,,,,
17,615.560913086,-251.045837402,131.263885498,,,,
18,615.545593262,-251.055648804,131.352630615,,,,
19,615.508666992,-251.048629761,131.436187744,,,,
20,615.463195801,-251.022994995,131.480728149,,,,
21,615.441467285,-250.997985840,131.452438354,,,,
22,615.461547852,-250.994720459,131.364471436,,,,
23,615.507446289,-251.010742188,131.271728516,,,,
24,615.529418945,-251.013076782,131.199142456,,,,
25,615.523742676,-251.010223389,131.139221191,,,,
26,615.510681152,-251.008102417,131.098449707,,,,
27,615.538269043,-251.017318726,131.100524902,,,,
28,615.548095703,-251.021087646,131.062683105,,,,
29,615.560241699,-251.019729614,130.985519409,,,,
30,615.569458008,-251.027160645,130.946640015,,,,
31,615.573913574,-251.028442383,130.919418335,,,,
32,615.552062988,-251.023071289,130.855590820,,,,
33,615.507141113,-251.010025024,130.799194336,,,,
34,615.478881836,-251.001571655,130.811004639,,,,
35,615.478088379,-251.002792358,130.856033325,,,,
36,615.484008789,-251.004852295,130.829376221,,,,
37,615.492614746,-251.007553101,130.743072510,,,,
38,615.471862793,-251.002044678,130.641998291,,,,
39,615.480468750,-250.994995117,130.596252441,,,,
40,615.484680176,-250.995361328,130.559722900,,,,
41,615.480407715,-250.988647461,130.550094604,,,,
42,615.466491699,-250.979934692,130.579101563,,,,
43,615.451477051,-250.977966309,130.606750488,,,,
44,615.457946777,-250.988006592,130.657852173,,,,
45,615.444519043,-250.992950439,130.704406738,,,,
46,615.412231445,-250.979782104,130.712448120,,,,
47,615.375244141,-250.960617065,130.725982666,,,,
48,615.361511230,-250.956207275,130.787902832,,,,
49,615.363769531,-250.963150024,130.846527100,,,,
50,615.366149902,-250.966262817,130.878814697,,,,
51,615.346374512,-250.963409424,130.840576172,,,,
52,615.319641113,-250.960266113,130.789520264,,,,
53,615.295043945,-250.957534790,130.740722656,,,,
54,615.259277344,-250.953338623,130.671615601,,,,
55,615.255737305,-250.949493408,130.612030029,,,,
56,615.278198242,-250.952667236,130.574234009,,,,
57,615.329162598,-250.962631226,130.578842163,,,,
58,615.375976563,-250.976486206,130.617065430,,,,
59,615.395019531,-250.978073120,130.677429199,,,,
60,615.372558594,-250.972824097,130.693618774,,,,
61,615.327941895,-250.962951660,130.666000366,,,,
62,615.336791992,-250.968750000,130.640457153,,,,
63,615.330810547,-250.968475342,130.620483398,,,,
64,615.326416016,-250.971313477,130.555282593,,,,
65,615.316406250,-250.969741821,130.491394043,,,,
66,615.323120117,-250.973220825,130.494720459,,,,
67,615.298217773,-250.975982666,130.509140015,,,,
68,615.264404297,-250.970443726,130.511093140,,,,
69,615.226379395,-250.961441040,130.509307861,,,,
70,615.189392090,-250.956512451,130.493209839,,,,
71,615.177795410,-250.962127686,130.496932983,,,,
72,615.179809570,-250.968383789,130.484115601,,,,
73,615.191711426,-250.971939087,130.454483032,,,,
74,615.192810059,-250.969787598,130.413330078,,,,
75,615.208984375,-250.968612671,130.408248901,,,,
76,615.251281738,-250.970916748,130.477767944,,,,
77,615.294189453,-250.977249146,130.528900146,,,,
78,615.304565430,-250.985000610,130.501251221,,,,
79,615.302917480,-250.982055664,130.445831299,,,,
80,615.276672363,-250.972152710,130.421463013,,,,
81,615.270812988,-250.975189209,130.443572998,,,,
82,615.279907227,-250.981307983,130.415191650,,,,
83,615.279113770,-250.985031128,130.364822388,,,,
84,615.241760254,-250.983764648,130.384811401,,,,
85,615.226928711,-250.978225708,130.475524902,,,,
86,615.210083008,-250.981140137,130.576309204,,,,
87,615.189575195,-250.986877441,130.615234375,,,,
88,615.151184082,-250.985702515,130.614028931,,,,
89,615.111389160,-250.978546143,130.644989014,,,,
90,615.074157715,-250.976516724,130.687805176,,,,
91,615.053955078,-250.976852417,130.739944458,,,,
92,615.026855469,-250.972610474,130.787734985,,,,
93,614.992675781,-250.960830688,130.856231689,,,,
94,614.972412109,-250.944702148,130.907028198,,,,
95,614.989685059,-250.942184448,130.888687134,,,,
96,615.032287598,-250.945938110,130.839263916,,,,
97,615.075622559,-250.949752808,130.861190796,,,,
98,615.104370117,-250.946960449,130.906921387,,,,
99,615.134094238,-250.945571899,130.938842773,,,,
100,615.146728516,-250.950378418,130.966995239,,,,
101,615.140502930,-250.957382202,130.958190918,,,,
102,615.124267578,-250.959167480,130.896362305,,,,
103,615.120727539,-250.963333130,130.819900513,,,,
104,615.117675781,-250.965927124,130.750320435,,,,
105,615.118835449,-250.967086792,130.725845337,,,,
106,615.113830566,-250.964141846,130.755325317,,,,
107,615.100524902,-250.963638306,130.802261353,,,,
108,615.104064941,-250.965408325,130.851913452,,,,
109,615.103332520,-250.963256836,130.865158081,,,,
110,615.070373535,-250.950668335,130.792480469,,,,
111,615.036376953,-250.940795898,130.691925049,,,,
112,615.028381348,-250.943847656,130.637207031,,,,
113,615.044067383,-250.952499390,130.655273438,,,,
114,615.050720215,-250.954986572,130.710433960,,,,
115,615.061584473,-250.951599121,130.741622925,,,,
116,615.062011719,-250.948059082,130.736480713,,,,
117,615.057678223,-250.945709229,130.690536499,,,,
118,615.048156738,-250.940719604,130.682479858,,,,
119,615.029602051,-250.941390991,130.656402588,,,,
120,615.010131836,-250.938156128,130.616653442,,,,
121,615.002258301,-250.942367554,130.600204468,,,,
122,615.004394531,-250.941406250,130.589706421,,,,
123,615.024230957,-250.944625854,130.573699951,,,,
124,615.023681641,-250.952056885,130.555114746,,,,
125,615.005615234,-250.950408936,130.529525757,,,,
126,614.971984863,-250.942718506,130.502365112,,,,
127,614.971496582,-250.942977905,130.522994995,,,,
128,614.974792480,-250.942718506,130.523284912,,,,
129,614.970703125,-250.936691284,130.490341187,,,,
130,614.990295410,-250.932983398,130.505340576,,,,
131,615.030883789,-250.939895630,130.575256348,,,,
132,615.052612305,-250.948455811,130.633056641,,,,
133,615.041259766,-250.951141357,130.640869141,,,,
134,615.028869629,-250.947326660,130.594619751,,,,
135,614.982482910,-250.933609009,130.495101929,,,,
136,614.953369141,-250.923156738,130.439392090,,,,
137,614.955078125,-250.922271729,130.468185425,,,,
138,614.979736328,-250.930053711,130.580352783,,,,
139,615.000854492,-250.934616089,130.703094482,,,,
140,615.031494141,-250.935623169,130.802780151,,,,
141,615.074462891,-250.942871094,130.871612549,,,,
142,615.111450195,-250.953323364,130.847457886,,,,
143,615.109130859,-250.958557129,130.750289917,,,,
144,615.084838867,-250.957351685,130.642272949,,,,
145,615.064514160,-250.951049805,130.595352173,,,,
146,615.051330566,-250.949783325,130.570083618,,,,
147,615.037414551,-250.952407837,130.530761719,,,,
148,615.025817871,-250.955322266,130.495468140,,,,
149,614.984924316,-250.951980591,130.476776123,,,,
150,614.963867188,-250.942001343,130.493774414,,,,
151,614.968994141,-250.942169189,130.498916626,,,,
152,614.966308594,-250.944473267,130.495956421,,,,
153,614.942810059,-250.940612793,130.515899658,,,,
154,614.905761719,-250.936798096,130.555480957,,,,
155,614.888916016,-250.945144653,130.654281616,,,,
156,614.857849121,-250.947158813,130.691513062,,,,
157,614.816345215,-250.944122314,130.680099487,,,,
158,614.779602051,-250.929016113,130.667221069,,,,
159,614.774658203,-250.919601440,130.705093384,,,,
160,614.810913086,-250.915863037,130.719818115,,,,
161,614.863952637,-250.911376953,130.750839233,,,,
162,614.927917480,-250.900024414,130.793029785,,,,
163,614.963317871,-250.893966675,130.738693237,,,,
164,614.959594727,-250.895294189,130.599151611,,,,
165,614.944396973,-250.903350830,130.427337646,,,,
166,614.906799316,-250.903060913,130.301391602,,,,
167,614.847290039,-250.896026611,130.220932007,,,,
168,614.813842773,-250.887496948,130.235641479,,,,
169,614.807556152,-250.886795044,130.309936523,,,,
170,614.820373535,-250.896697998,130.379470825,,,,
171,614.832946777,-250.899566650,130.398788452,,,,
172,614.818603516,-250.889038086,130.346893311,,,,
173,614.795288086,-250.875976563,130.323867798,,,,
174,614.784118652,-250.866592407,130.389053345,,,,
175,614.790222168,-250.860931396,130.531707764,,,,
176,614.791320801,-250.865921021,130.644470215,,,,
177,614.788696289,-250.864761353,130.675521851,,,,
178,614.766235352,-250.862518311,130.635650635,,,,
179,614.726196289,-250.857879639,130.550460815,,,,
180,614.690185547,-250.856170654,130.444686890,,,,
181,614.664184570,-250.855316162,130.385391235,,,,
182,614.680603027,-250.861816406,130.378448486,,,,
183,614.712097168,-250.862899780,130.382415771,,,,
184,614.717041016,-250.855728149,130.394241333,,,,
185,614.714233398,-250.851745605,130.421356201,,,,
186,614.695007324,-250.848846436,130.431838989,,,,
187,614.704101563,-250.844314575,130.403152466,,,,
188,614.713562012,-250.844940186,130.333496094,,,,
189,614.712463379,-250.843536377,130.244918823,,,,
190,614.718750000,-250.840118408,130.223876953,,,,
191,614.724121094,-250.844299316,130.276763916,,,,
192,614.737121582,-250.850524902,130.359573364,,,,
193,614.742309570,-250.844528198,130.428100586,,,,
194,614.726745605,-250.839187622,130.415634155,,,,
195,614.694213867,-250.837722778,130.313751221,,,,
196,614.668823242,-250.837081909,130.196166992,,,,
197,614.626098633,-250.844116211,130.152465820,,,,
198,614.602111816,-250.842620850,130.191650391,,,,
199,614.577026367,-250.841384888,130.246597290,,,,
200,614.539916992,-250.835571289,130.226257324,,,,
201,614.510986328,-250.841400146,130.221694946,,,,
202,614.461547852,-250.897827148,130.132797241,,,,
203,614.355590820,-251.081314087,130.007644653,,,,
204,614.037902832,-251.640472412,129.917938232,,,,
205,613.439758301,-254.022689819,130.532226563,,,,
206,612.910400391,-256.330566406,131.450515747,,,,
207,612.486999512,-259.516296387,133.189331055,,,,
208,612.170104980,-263.385650635,135.939300537,,,,
209,611.892883301,-268.053253174,140.436096191,,,,
210,611.474609375,-273.276000977,148.553161621,,,,
211,610.412902832,-279.051818848,159.696289063,,,,
212,608.327880859,-285.220306396,172.961593628,,,,
213,605.034057617,-291.969818115,187.916931152,,,,
214,600.707885742,-299.572723389,204.529159546,,,,
215,595.643554688,-307.201995850,222.650405884,,,,
216,589.529113770,-313.292999268,241.552597046,,,,
217,582.217895508,-317.515197754,260.982696533,,,,
218,574.271972656,-320.091522217,280.854949951,,,,
219,566.186218262,-322.047271729,300.562561035,,,,
220,558.774414063,-324.084503174,320.122924805,644.271362305,-303.688507080,264.184875488,
221,552.214660645,-325.811370850,339.511413574,635.269287109,-306.180236816,280.133728027,
222,546.315185547,-326.811889648,358.385009766,626.752502441,-308.235900879,295.589263916,
223,540.975952148,-327.247009277,376.211669922,618.938110352,-309.792602539,310.502746582,
224,536.468444824,-327.299316406,392.883392334,612.016540527,-310.863891602,324.549591064,
225,532.957092285,-327.397674561,408.274566650,606.151428223,-311.572174072,337.528411865,
