Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,626.454101563,-255.189819336,141.987899780,,,,
2,626.482055664,-255.191970825,141.996627808,,,,
3,626.489257813,-255.196182251,141.998962402,,,,
4,626.479248047,-255.201431274,141.937149048,,,,
5,626.473449707,-255.198348999,141.846420288,,,,
6,626.501647949,-255.207260132,141.797149658,,,,
7,626.496887207,-255.213180542,141.783111572,,,,
8,626.503234863,-255.211074829,141.802963257,,,,
9,626.558959961,-255.216262817,141.879531860,,,,
10,626.612976074,-255.223571777,141.918945313,,,,
11,626.669189453,-255.221328735,141.958541870,,,,
12,626.730773926,-255.223327637,142.030212402,,,,
13,626.780395508,-255.222305298,142.127624512,,,,
14,626.793823242,-255.224914551,142.185958862,,,,
15,626.783142090,-255.227554321,142.200561523,,,,
16,626.756042480,-255.228363037,142.209121704,,,,
17,626.725952148,-255.229614258,142.238021851,,,,
18,626.698364258,-255.226165771,142.256851196,,,,
19,626.681213379,-255.226516724,142.237930298,,,,
20,626.668029785,-255.227844238,142.215606689,,,,
21,626.649475098,-255.227005005,142.236679077,,,,
22,626.659790039,-255.227279663,142.294387817,,,,
23,626.695068359,-255.222854614,142.359390259,,,,
24,626.753601074,-255.214294434,142.436813354,,,,
25,626.835571289,-255.205047607,142.554031372,,,,
26,626.931152344,-255.192153931,142.642486572,,,,
27,627.007019043,-255.185226440,142.654983521,,,,
28,627.050659180,-255.182907104,142.652877808,,,,
29,627.054138184,-255.178283691,142.694412231,,,,
30,627.042114258,-255.175506592,142.722137451,,,,
31,626.991760254,-255.174758911,142.704010010,,,,
32,626.936157227,-255.175201416,142.642974854,,,,
33,626.880432129,-255.176834106,142.575576782,,,,
34,626.852233887,-255.182022095,142.502639771,,,,
35,626.851257324,-255.187408447,142.452865601,,,,
36,626.872192383,-255.190505981,142.468231201,,,,
37,626.893554688,-255.191101074,142.485504150,,,,
38,626.906250000,-255.186111450,142.501968384,,,,
39,626.900756836,-255.184112549,142.526107788,,,,
40,626.887634277,-255.183364868,142.551651001,,,,
41,626.869995117,-255.187637329,142.529754639,,,,
42,626.821960449,-255.192596436,142.427886963,,,,
43,626.763122559,-255.193328857,142.305511475,,,,
44,626.757141113,-255.196823120,142.281509399,,,,
45,626.773803711,-255.205780029,142.250289917,,,,
46,626.766723633,-255.212387085,142.217346191,,,,
47,626.748657227,-255.209487915,142.207641602,,,,
48,626.731262207,-255.205337524,142.225936890,,,,
49,626.733764648,-255.205413818,142.286529541,,,,
50,626.741516113,-255.206039429,142.281387329,,,,
51,626.735656738,-255.206863403,142.226989746,,,,
52,626.714843750,-255.195602417,142.217254639,,,,
53,626.696350098,-255.185699463,142.280792236,,,,
54,626.682922363,-255.177368164,142.347640991,,,,
55,626.680847168,-255.174057007,142.406082153,,,,
56,626.657836914,-255.175384521,142.392791748,,,,
57,626.630737305,-255.173736572,142.357543945,,,,
58,626.622497559,-255.172241211,142.349105835,,,,
59,626.598999023,-255.168685913,142.370407104,,,,
60,626.580749512,-255.162185669,142.360824585,,,,
61,626.558654785,-255.154281616,142.340805054,,,,
62,626.581726074,-255.148910522,142.365600586,,,,
63,626.609802246,-255.155090332,142.365127563,,,,
64,626.639831543,-255.155395508,142.378952026,,,,
65,626.640380859,-255.151794434,142.359878540,,,,
66,626.641357422,-255.148162842,142.360198975,,,,
67,626.652648926,-255.144577026,142.374435425,,,,
68,626.674194336,-255.138824463,142.384140015,,,,
69,626.676147461,-255.134399414,142.375167847,,,,
70,626.707092285,-255.124816895,142.417694092,,,,
71,626.730468750,-255.126419067,142.468536377,,,,
72,626.750305176,-255.130905151,142.475296021,,,,
73,626.734436035,-255.129516602,142.465682983,,,,
74,626.696533203,-255.126449585,142.433364868,,,,
75,626.678344727,-255.120513916,142.419265747,,,,
76,626.655151367,-255.119003296,142.385696411,,,,
77,626.642456055,-255.120559692,142.354995728,,,,
78,626.627014160,-255.124038696,142.321731567,,,,
79,626.643615723,-255.128341675,142.324844360,,,,
80,626.658386230,-255.136840820,142.296447754,,,,
81,626.646728516,-255.142074585,142.234359741,,,,
82,626.617919922,-255.139312744,142.186126709,,,,
83,626.622131348,-255.138870239,142.202362061,,,,
84,626.629760742,-255.149093628,142.200012207,,,,
85,626.623779297,-255.152359009,142.196853638,,,,
86,626.608764648,-255.149459839,142.199859619,,,,
87,626.637023926,-255.149551392,142.252548218,,,,
88,626.668334961,-255.161987305,142.216583252,,,,
89,626.658325195,-255.166870117,142.121215820,,,,
90,626.610229492,-255.162612915,142.063659668,,,,
91,626.591918945,-255.158432007,142.050262451,,,,
92,626.599182129,-255.161376953,142.017669678,,,,
93,626.616394043,-255.167175293,141.958099365,,,,
94,626.645385742,-255.168853760,141.962905884,,,,
95,626.654846191,-255.165908813,141.992462158,,,,
96,626.655639648,-255.161361694,142.014358521,,,,
97,626.640136719,-255.160827637,141.983505249,,,,
98,626.636169434,-255.160903931,141.951629639,,,,
99,626.629272461,-255.157318115,142.003524780,,,,
100,626.640014648,-255.156127930,142.065826416,,,,
101,626.618164063,-255.157775879,142.090225220,,,,
102,626.578918457,-255.156143188,142.075775146,,,,
103,626.555419922,-255.150634766,142.130203247,,,,
104,626.524963379,-255.147567749,142.177825928,,,,
105,626.493164063,-255.141693115,142.173721313,,,,
106,626.465698242,-255.140975952,142.142440796,,,,
107,626.421264648,-255.143798828,142.107162476,,,,
108,626.409484863,-255.135848999,142.166412354,,,,
109,626.410522461,-255.127258301,142.276153564,,,,
110,626.441467285,-255.116928101,142.376968384,,,,
111,626.463378906,-255.104415894,142.369171143,,,,
112,626.472717285,-255.092330933,142.265853882,,,,
113,626.471923828,-255.085754395,142.195800781,,,,
114,626.457458496,-255.084564209,142.133819580,,,,
115,626.461547852,-255.088592529,142.097442627,,,,
116,626.444885254,-255.096481323,142.023284912,,,,
117,626.429016113,-255.104736328,141.982513428,,,,
118,626.403198242,-255.106063843,141.952468872,,,,
119,626.389099121,-255.105026245,141.989761353,,,,
120,626.391540527,-255.110260010,142.010086060,,,,
121,626.371582031,-255.113723755,141.944335938,,,,
122,626.330871582,-255.116882324,141.877395630,,,,
123,626.287231445,-255.119735718,141.843399048,,,,
124,626.249084473,-255.121932983,141.849548340,,,,
125,626.218444824,-255.120498657,141.839645386,,,,
126,626.213317871,-255.126403809,141.826477051,,,,
127,626.213378906,-255.134811401,141.807952881,,,,
128,626.192810059,-255.139633179,141.798995972,,,,
129,626.212829590,-255.135360718,141.851364136,,,,
130,626.240783691,-255.142517090,141.871322632,,,,
131,626.237915039,-255.150161743,141.820968628,,,,
132,626.203186035,-255.153427124,141.748916626,,,,
133,626.174926758,-255.146514893,141.755615234,,,,
134,626.154541016,-255.141113281,141.784652710,,,,
135,626.145568848,-255.146408081,141.719650269,,,,
136,626.121765137,-255.154495239,141.629653931,,,,
137,626.135620117,-255.160858154,141.624679565,,,,
138,626.163391113,-255.159667969,141.666305542,,,,
139,626.186462402,-255.160491943,141.672622681,,,,
140,626.168273926,-255.156753540,141.641845703,,,,
141,626.144104004,-255.151306152,141.656997681,,,,
142,626.138122559,-255.148483276,141.703872681,,,,
143,626.138427734,-255.147537231,141.733367920,,,,
144,626.125183105,-255.148559570,141.695846558,,,,
145,626.103027344,-255.147735596,141.650207520,,,,
146,626.094421387,-255.145507813,141.668365479,,,,
147,626.117187500,-255.150543213,141.690277100,,,,
148,626.115844727,-255.154129028,141.643569946,,,,
149,626.114562988,-255.148559570,141.601303101,,,,
150,626.127746582,-255.141586304,141.690185547,,,,
151,626.144958496,-255.137329102,141.779541016,,,,
152,626.156372070,-255.136428833,141.834930420,,,,
153,626.126281738,-255.145156860,141.800842285,,,,
154,626.065490723,-255.153778076,141.691055298,,,,
155,626.044067383,-255.158065796,141.623260498,,,,
156,626.048767090,-255.164916992,141.577651978,,,,
157,626.049072266,-255.167221069,141.572189331,,,,
158,626.053283691,-255.163024902,141.584320068,,,,
159,626.074157715,-255.160736084,141.577087402,,,,
160,626.085754395,-255.162826538,141.550872803,,,,
161,626.113525391,-255.165390015,141.558044434,,,,
162,626.118286133,-255.166625977,141.557449341,,,,
163,626.128356934,-255.163024902,141.546188354,,,,
164,626.163635254,-255.160690308,141.556564331,,,,
165,626.206176758,-255.157577515,141.546630859,,,,
166,626.222106934,-255.157043457,141.491439819,,,,
167,626.236572266,-255.159790039,141.423614502,,,,
168,626.266967773,-255.166732788,141.461883545,,,,
169,626.282836914,-255.164306641,141.526733398,,,,
170,626.265991211,-255.158630371,141.546920776,,,,
171,626.234252930,-255.156250000,141.512557983,,,,
172,626.219177246,-255.156326294,141.480499268,,,,
173,626.212280273,-255.158172607,141.491424561,,,,
174,626.185668945,-255.159057617,141.523895264,,,,
175,626.176391602,-255.163101196,141.526000977,,,,
176,626.161071777,-255.173782349,141.475204468,,,,
177,626.175170898,-255.175582886,141.475677490,,,,
178,626.166015625,-255.176071167,141.489181519,,,,
179,626.167053223,-255.175140381,141.504577637,,,,
180,626.190795898,-255.179641724,141.523361206,,,,
181,626.198059082,-255.186538696,141.509445190,,,,
182,626.211364746,-255.193023682,141.489181519,,,,
183,626.245117188,-255.199249268,141.493988037,,,,
184,626.279663086,-255.205322266,141.553833008,,,,
185,626.312561035,-255.200576782,141.667984009,,,,
186,626.344726563,-255.193313599,141.784423828,,,,
187,626.340393066,-255.175979614,141.787506104,,,,
188,626.343139648,-255.158798218,141.701156616,,,,
189,626.298217773,-255.310012817,141.637496948,,,,
190,626.370178223,-257.102508545,142.350433350,,,,
191,626.643493652,-258.646636963,143.348770142,,,,
192,627.188781738,-260.535675049,145.172561646,,,,
193,628.014221191,-263.461669922,148.115631104,,,,
194,629.401916504,-267.406005859,152.744400024,,,,
195,631.353942871,-272.208221436,160.054061890,,,,
196,633.713317871,-278.014923096,171.169525146,,,,
197,636.448242188,-284.866851807,185.832412720,,,,
198,639.463012695,-292.063842773,203.566802979,,,,
199,642.593383789,-299.014312744,224.299987793,723.623901367,-272.516143799,163.341384888,
200,645.605468750,-305.746704102,247.192153931,722.164489746,-277.198730469,181.224227905,
201,648.218872070,-311.993927002,270.900634766,720.506164551,-282.052520752,200.857177734,
202,649.834106445,-316.701080322,294.513854980,718.222839355,-286.427947998,221.021224976,
203,650.253295898,-319.961608887,317.511749268,715.016601563,-290.036865234,240.820190430,
204,650.273864746,-322.816894531,339.787719727,711.697326660,-292.947265625,260.461181641,
205,651.362731934,-325.195983887,361.989501953,708.993469238,-295.523162842,280.160980225,
206,653.009582520,-326.274505615,383.798126221,706.937011719,-297.744476318,299.482452393,
207,654.491821289,-326.745208740,403.942443848,704.766479492,-299.262939453,317.394866943,
208,655.590148926,-327.006286621,421.969818115,702.616699219,-300.251098633,333.664154053,
209,656.761108398,-327.399597168,437.875976563,701.087768555,-301.024871826,348.367401123,
210,657.711791992,-327.690643311,451.504028320,700.066223145,-301.606872559,361.279968262,
211,658.443054199,-327.474212646,462.977783203,699.039367676,-301.808685303,372.086730957,
212,659.430175781,-326.879638672,472.476623535,698.104248047,-301.742034912,380.779205322,
213,660.298706055,-326.540374756,479.482849121,697.351501465,-301.651367188,387.285217285,
214,660.188476563,-326.570739746,483.857513428,696.482971191,-301.535156250,391.531524658,
215,659.252014160,-327.010070801,486.246734619,695.549499512,-301.346130371,394.119110107,
216,658.294128418,-327.269531250,487.933135986,694.763000488,-301.160888672,395.925292969,
217,658.067626953,-326.854125977,489.936676025,694.140258789,-301.044464111,397.661956787,
218,658.195739746,-326.362762451,492.025787354,693.806396484,-300.981658936,399.467498779,
219,658.266601563,-326.127136230,494.004180908,693.637268066,-301.024688721,401.321624756,
220,657.737976074,-326.356414795,495.385894775,693.329223633,-301.195648193,402.819335938,
221,657.101928711,-327.075042725,496.114562988,692.949645996,-301.485290527,403.804656982,
222,656.543334961,-327.649719238,496.775848389,692.523010254,-301.875183105,404.561645508,
223,656.156188965,-327.749084473,497.829132080,691.950439453,-302.339874268,405.440216064,
224,656.106567383,-328.040832520,499.021697998,691.653015137,-302.813171387,406.536163330,
225,656.468261719,-328.421539307,500.373657227,691.510498047,-303.277191162,407.719940186,
226,657.376708984,-328.611389160,502.188507080,691.534851074,-303.746337891,409.144287109,
227,658.549560547,-328.199707031,504.604949951,691.708312988,-304.207672119,410.979766846,
228,658.613952637,-329.824493408,505.057128906,691.938171387,-304.452362061,412.239593506,
229,658.441284180,-330.620086670,505.269775391,691.678527832,-304.944915771,412.480407715,
230,658.065002441,-330.991912842,505.323394775,691.338623047,-305.712280273,412.329406738,
231,657.270812988,-330.977630615,504.830535889,690.659057617,-306.379547119,411.566040039,
232,656.300598145,-331.626953125,502.869995117,689.692260742,-306.786499023,409.640136719,
233,655.325988770,-332.674621582,499.404968262,689.001708984,-307.076690674,406.403747559,
234,654.339294434,-334.154541016,494.374328613,688.666870117,-307.231597900,401.889038086,
235,653.107238770,-335.564147949,488.072601318,688.417175293,-307.188079834,396.253326416,
236,651.885559082,-336.616699219,480.985748291,688.139343262,-306.948028564,389.804931641,
237,650.681396484,-337.031616211,473.466705322,687.931030273,-306.605926514,382.771545410,
238,649.559143066,-336.820953369,465.519195557,688.006164551,-306.119018555,375.174072266,
239,648.713989258,-336.291412354,457.131927490,688.325805664,-305.489746094,367.009124756,
240,648.013183594,-335.356597900,448.499664307,688.783630371,-304.847076416,358.427337646,
241,647.498840332,-333.814666748,439.631408691,689.387878418,-304.111785889,349.426635742,
242,647.176086426,-331.463195801,430.424224854,690.227539063,-303.161315918,339.897064209,
243,646.454040527,-328.000244141,420.865478516,691.316406250,-302.029693604,329.973388672,
244,645.352966309,-323.652282715,411.051818848,692.246582031,-300.887756348,319.879058838,
245,644.315307617,-319.870819092,400.528594971,693.212707520,-299.615966797,309.637664795,
246,643.650268555,-317.934478760,389.157165527,694.416625977,-297.983062744,299.123992920,
247,643.085388184,-316.526153564,377.326568604,695.774108887,-296.165985107,288.411376953,
248,642.312500000,-314.474548340,365.409759521,697.171386719,-294.354705811,277.716644287,
249,641.354370117,-311.625671387,353.515869141,698.684387207,-292.567596436,267.185729980,
250,640.379943848,-307.908386230,341.531585693,700.445739746,-290.677124023,256.748291016,
