Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,623.882812500,-251.253219604,140.353286743,,,,
2,623.875244141,-251.261901855,140.270233154,,,,
3,623.857360840,-251.266464233,140.137298584,,,,
4,623.833190918,-251.268875122,140.025436401,,,,
5,623.805664063,-251.269714355,139.947448730,,,,
6,623.807312012,-251.269058228,139.952011108,,,,
7,623.817382813,-251.270187378,139.967895508,,,,
8,623.805297852,-251.261932373,139.988540649,,,,
9,623.781188965,-251.251785278,139.963714600,,,,
10,623.738891602,-251.235351563,139.828277588,,,,
11,623.678100586,-251.225509644,139.655197144,,,,
12,623.656616211,-251.222457886,139.554794312,,,,
13,623.632507324,-251.223937988,139.493927002,,,,
14,623.603881836,-251.225631714,139.405227661,,,,
15,623.564147949,-251.226104736,139.267196655,,,,
16,623.566467285,-251.225875854,139.185333252,,,,
17,623.564636230,-251.227935791,139.145584106,,,,
18,623.557922363,-251.220916748,139.132125854,,,,
19,623.533874512,-251.215209961,139.122253418,,,,
20,623.532104492,-251.211196899,139.166625977,,,,
21,623.556274414,-251.216140747,139.279891968,,,,
22,623.529052734,-251.207366943,139.455841064,,,,
23,623.489257813,-251.184036255,139.630172729,,,,
24,623.448913574,-251.165206909,139.724472046,,,,
25,623.424926758,-251.163589478,139.755538940,,,,
26,623.402526855,-251.166992188,139.736160278,,,,
27,623.373046875,-251.171661377,139.709289551,,,,
28,623.351257324,-251.176589966,139.656097412,,,,
29,623.345581055,-251.179580688,139.610183716,,,,
30,623.345886230,-251.177352905,139.576950073,,,,
31,623.350036621,-251.177642822,139.526443481,,,,
32,623.363708496,-251.177413940,139.471511841,,,,
33,623.357055664,-251.176818848,139.359893799,,,,
34,623.358764648,-251.173477173,139.287292480,,,,
35,623.374938965,-251.174041748,139.279205322,,,,
36,623.391418457,-251.178207397,139.320556641,,,,
37,623.398498535,-251.183212280,139.305725098,,,,
38,623.382080078,-251.186233521,139.243133545,,,,
39,623.376708984,-251.182983398,139.208236694,,,,
40,623.349060059,-251.183837891,139.184967041,,,,
41,623.326782227,-251.185928345,139.171081543,,,,
42,623.299926758,-251.190124512,139.131668091,,,,
43,623.298461914,-251.182754517,139.125030518,,,,
44,623.313964844,-251.179763794,139.136306763,,,,
45,623.314025879,-251.178283691,139.141693115,,,,
46,623.332275391,-251.180648804,139.129852295,,,,
47,623.347229004,-251.182601929,139.109695435,,,,
48,623.390808105,-251.190338135,139.072540283,,,,
49,623.403747559,-251.200790405,138.982223511,,,,
50,623.412841797,-251.199951172,138.932296753,,,,
51,623.420593262,-251.194885254,138.966201782,,,,
52,623.431640625,-251.192535400,138.965682983,,,,
53,623.434082031,-251.197662354,138.874053955,,,,
54,623.449890137,-251.203521729,138.782516479,,,,
55,623.485839844,-251.206909180,138.765670776,,,,
56,623.519714355,-251.206054688,138.847122192,,,,
57,623.538574219,-251.197860718,138.937942505,,,,
58,623.532531738,-251.187545776,138.974075317,,,,
59,623.538879395,-251.185928345,139.010025024,,,,
60,623.539001465,-251.194000244,139.028198242,,,,
61,623.559082031,-251.203216553,139.062011719,,,,
62,623.552612305,-251.215255737,139.100234985,,,,
63,623.543823242,-251.216003418,139.118438721,,,,
64,623.532104492,-251.204055786,139.112503052,,,,
65,623.523559570,-251.202087402,139.124435425,,,,
66,623.526489258,-251.207321167,139.135253906,,,,
67,623.528625488,-251.216033936,139.126861572,,,,
68,623.518127441,-251.218414307,139.094650269,,,,
69,623.508911133,-251.209884644,139.055480957,,,,
70,623.508666992,-251.206115723,138.986801147,,,,
71,623.531311035,-251.213745117,138.925872803,,,,
72,623.539672852,-251.218078613,138.858505249,,,,
73,623.575195313,-251.215087891,138.877685547,,,,
74,623.590881348,-251.212478638,138.918395996,,,,
75,623.615478516,-251.211273193,138.933776855,,,,
76,623.607727051,-251.210067749,138.910751343,,,,
