Number of frames: 1500
Frequency: 500
Units: mm

Frame,finger x,finger y,finger z,thumb x,thumb y,thumb z
48,597.860229492,-201.870712280,152.046386719,611.063720703,-209.967147827,135.475570679,
49,597.850769043,-201.871490479,152.043182373,611.063049316,-209.968109131,135.475692749,
50,597.855468750,-201.873062134,152.041549683,611.062133789,-209.968734741,135.474761963,
51,597.849121094,-201.873336792,152.038665771,611.053833008,-209.971847534,135.470748901,
52,597.849792480,-201.875656128,152.038619995,611.044738770,-209.975433350,135.467086792,
53,597.854492188,-201.875335693,152.036163330,611.047973633,-209.974670410,135.470535278,
54,597.836059570,-201.876861572,152.030715942,611.044311523,-209.975067139,135.468734741,
55,597.837280273,-201.879028320,152.029617310,611.041564941,-209.977523804,135.466918945,
56,597.846069336,-201.877410889,152.028503418,611.037902832,-209.978515625,135.466461182,
57,597.843139648,-201.878707886,152.026229858,611.031005859,-209.978805542,135.463912964,
58,597.826538086,-201.881454468,152.020446777,611.026062012,-209.977828979,135.461502075,
59,597.822326660,-201.879180908,152.011581421,611.021423340,-209.978652954,135.458633423,
60,597.826660156,-201.877502441,152.011474609,611.011657715,-209.980911255,135.453475952,
61,597.824035645,-201.880218506,152.008575439,611.008239746,-209.981613159,135.448364258,
62,597.817810059,-201.881225586,152.001632690,611.011840820,-209.979721069,135.447204590,
63,597.810729980,-201.882781982,151.997116089,611.007019043,-209.981185913,135.444717407,
64,597.806579590,-201.881698608,151.991012573,610.996826172,-209.984634399,135.436889648,
65,597.800354004,-201.883621216,151.986297607,610.993713379,-209.987350464,135.431747437,
66,597.800781250,-201.884963989,151.982330322,610.991516113,-209.988754272,135.430374146,
67,597.784057617,-201.888824463,151.973495483,610.993347168,-209.990356445,135.426864624,
68,597.787414551,-201.887527466,151.967544556,610.991516113,-209.990356445,135.420501709,
69,597.788269043,-201.885986328,151.962417603,610.979125977,-209.990890503,135.414031982,
70,597.776184082,-201.887191772,151.954513550,610.982360840,-209.994705200,135.410568237,
71,597.763732910,-201.887863159,151.945709229,610.984558105,-209.996505737,135.406066895,
72,597.773681641,-201.886749268,151.944396973,610.969055176,-209.997604370,135.398406982,
73,597.769287109,-201.887390137,151.937194824,610.953308105,-209.997451782,135.390350342,
74,597.765197754,-201.885101318,151.930633545,610.950622559,-209.995986938,135.385574341,
75,597.754943848,-201.887023926,151.921157837,610.949157715,-209.995529175,135.381713867,
76,597.752441406,-201.886520386,151.915725708,610.945678711,-209.993179321,135.378479004,
77,597.745117188,-201.887405396,151.908294678,610.945312500,-209.990753174,135.373107910,
78,597.736450195,-201.886871338,151.902221680,610.933654785,-209.990966797,135.366073608,
79,597.728210449,-201.884948730,151.897811890,610.927124023,-209.991729736,135.358108521,
80,597.725463867,-201.885482788,151.890350342,610.922363281,-209.990661621,135.352142334,
81,597.724121094,-201.885070801,151.884155273,610.911437988,-209.987380981,135.348068237,
82,597.721740723,-201.882369995,151.879745483,610.906250000,-209.986450195,135.344543457,
83,597.724487305,-201.882034302,151.873641968,610.903259277,-209.986541748,135.339645386,
84,597.711853027,-201.881988525,151.866653442,610.889221191,-209.985595703,135.333587646,
85,597.707946777,-201.883300781,151.858169556,610.891296387,-209.984741211,135.328643799,
86,597.703125000,-201.882003784,151.853088379,610.890747070,-209.986587524,135.319549561,
87,597.701293945,-201.882110596,151.847244263,610.880004883,-209.987808228,135.314559937,
88,597.697143555,-201.881790161,151.837524414,610.877807617,-209.987701416,135.308959961,
89,597.687683105,-201.881149292,151.830429077,610.876525879,-209.987258911,135.301773071,
90,597.700012207,-201.879486084,151.823867798,610.874511719,-209.985137939,135.297531128,
91,597.692504883,-201.879028320,151.815338135,610.869018555,-209.984054565,135.290023804,
92,597.683349609,-201.879409790,151.810302734,610.869995117,-209.982955933,135.283416748,
93,597.676818848,-201.879196167,151.800567627,610.862976074,-209.984420776,135.275939941,
94,597.670776367,-201.879470825,151.793167114,610.862915039,-209.984100342,135.271484375,
95,597.669372559,-201.879089355,151.788009644,610.857971191,-209.984649658,135.263854980,
96,597.683532715,-201.878448486,151.780746460,610.856262207,-209.985824585,135.258407593,
97,597.674255371,-201.880050659,151.776824951,610.856872559,-209.986328125,135.254043579,
98,597.665527344,-201.880401611,151.768905640,610.848754883,-209.987670898,135.246398926,
99,597.671264648,-201.879302979,151.764328003,610.846740723,-209.987625122,135.242919922,
100,597.660522461,-201.879852295,151.754425049,610.841918945,-209.989776611,135.237838745,
101,597.662231445,-201.879379272,151.747024536,610.843017578,-209.991333008,135.232467651,
102,597.655700684,-201.881454468,151.739212036,610.834533691,-209.991867065,135.224288940,
103,597.658752441,-201.882629395,151.736145020,610.838500977,-209.992630005,135.219268799,
104,597.657531738,-201.881378174,151.725418091,610.843322754,-209.993576050,135.214035034,
105,597.656555176,-201.881362915,151.718643188,610.841125488,-209.995056152,135.208053589,
106,597.661132813,-201.881774902,151.715682983,610.832580566,-209.995712280,135.201599121,
107,597.651672363,-201.882720947,151.708877563,610.817749023,-209.996963501,135.196823120,
108,597.650573730,-201.881744385,151.701095581,610.816833496,-209.997940063,135.191986084,
109,597.645202637,-201.882934570,151.693389893,610.816284180,-209.998275757,135.182205200,
110,597.642089844,-201.883865356,151.685012817,610.803955078,-210.000976563,135.175949097,
111,597.634582520,-201.885498047,151.678558350,610.806152344,-210.002990723,135.172470093,
112,597.628112793,-201.885192871,151.672103882,610.803466797,-210.003402710,135.167831421,
113,597.629333496,-201.883071899,151.667602539,610.791076660,-210.004531860,135.162170410,
114,597.622375488,-201.884429932,151.656036377,610.793823242,-210.005081177,135.154220581,
115,597.616821289,-201.886169434,151.649108887,610.789306641,-210.004943848,135.146972656,
116,597.604980469,-201.887191772,151.639816284,610.772277832,-210.006881714,135.138931274,
117,597.596191406,-201.888351440,151.631439209,610.761108398,-210.008956909,135.129074097,
118,597.607055664,-201.885452271,151.622665405,610.756530762,-210.009918213,135.120574951,
119,597.589538574,-201.886688232,151.609893799,610.753356934,-210.010253906,135.114807129,
120,597.567565918,-201.889251709,151.597976685,610.751403809,-210.009872437,135.105484009,
121,597.557739258,-201.888153076,151.585494995,610.740173340,-210.010726929,135.092788696,
122,597.557067871,-201.887863159,151.577407837,610.725646973,-210.013336182,135.081954956,
123,597.534362793,-201.889907837,151.563217163,610.720642090,-210.013763428,135.069549561,
124,597.525512695,-201.888275146,151.551010132,610.705505371,-210.011627197,135.055511475,
125,597.525207520,-201.887268066,151.538986206,610.687255859,-210.009689331,135.043884277,
126,597.500732422,-201.887145996,151.520156860,610.671020508,-210.010604858,135.029479980,
127,597.489685059,-201.887649536,151.506515503,610.659301758,-210.013061523,135.015319824,
128,597.481567383,-201.886810303,151.493530273,610.652282715,-210.011627197,135.004989624,
129,597.473754883,-201.888153076,151.477355957,610.649902344,-210.010131836,134.993911743,
130,597.460083008,-201.888809204,151.462234497,610.629638672,-210.009048462,134.977569580,
131,597.440551758,-201.888854980,151.448074341,610.608276367,-210.008026123,134.960433960,
132,597.427917480,-201.887954712,151.432983398,610.601440430,-210.007003784,134.947189331,
133,597.426452637,-201.886138916,151.419952393,610.580322266,-210.006912231,134.928695679,
134,597.415283203,-201.885375977,151.404663086,610.568054199,-210.007232666,134.914306641,
135,597.390869141,-201.888092041,151.383697510,610.564147949,-210.007690430,134.902160645,
136,597.385925293,-201.887268066,151.372909546,610.546936035,-210.009017944,134.886367798,
137,597.364807129,-201.887008667,151.356613159,610.525512695,-210.009307861,134.869873047,
138,597.345031738,-201.891143799,151.338897705,610.512939453,-210.008911133,134.854309082,
139,597.330688477,-201.891754150,151.321655273,610.510559082,-210.010177612,134.841888428,
140,597.318786621,-201.892730713,151.304626465,610.488769531,-210.011947632,134.826019287,
141,597.308898926,-201.895111084,151.289901733,610.472656250,-210.014007568,134.811553955,
142,597.293945313,-201.895858765,151.272659302,610.477600098,-210.015930176,134.797134399,
143,597.272644043,-201.898712158,151.255111694,610.456298828,-210.018569946,134.779846191,
144,597.255432129,-201.900848389,151.240051270,610.431762695,-210.022277832,134.760314941,
145,597.236022949,-201.905197144,151.221755981,610.419860840,-210.025848389,134.743621826,
146,597.224487305,-201.906463623,151.203689575,610.405090332,-210.028869629,134.727966309,
147,597.212707520,-201.909133911,151.190124512,610.387145996,-210.033248901,134.710205078,
148,597.180480957,-201.912796021,151.166488647,610.369689941,-210.038330078,134.695007324,
149,597.171936035,-201.913925171,151.148361206,610.359436035,-210.039276123,134.675170898,
150,597.158386230,-201.917266846,151.128768921,610.336730957,-210.042343140,134.655670166,
151,597.132019043,-201.921173096,151.108230591,610.321350098,-210.048278809,134.639434814,
152,597.118347168,-201.922393799,151.089706421,610.306213379,-210.053909302,134.618209839,
153,597.098693848,-201.924407959,151.069030762,610.284179688,-210.057678223,134.597518921,
154,597.083007813,-201.927856445,151.044296265,610.263916016,-210.060317993,134.576965332,
155,597.061523438,-201.932220459,151.025146484,610.253112793,-210.060836792,134.556838989,
156,597.044128418,-201.933364868,151.004577637,610.235717773,-210.062850952,134.535842896,
157,597.022094727,-201.936767578,150.983047485,610.215637207,-210.065368652,134.516494751,
158,597.005249023,-201.935989380,150.961502075,610.204284668,-210.064102173,134.495239258,
159,596.975952148,-201.938140869,150.939208984,610.181579590,-210.065521240,134.470458984,
160,596.953002930,-201.940277100,150.915359497,610.157653809,-210.069580078,134.450988770,
161,596.939819336,-201.941116333,150.891403198,610.143005371,-210.070617676,134.427719116,
162,596.907043457,-201.945495605,150.865203857,610.116943359,-210.071075439,134.401412964,
163,596.894714355,-201.946899414,150.838241577,610.086242676,-210.073883057,134.376983643,
164,596.871093750,-201.946411133,150.812622070,610.066345215,-210.075180054,134.350006104,
165,596.853942871,-201.947769165,150.789459229,610.047607422,-210.074645996,134.327346802,
166,596.828063965,-201.949539185,150.763442993,610.025573730,-210.075729370,134.304672241,
167,596.804321289,-201.951202393,150.732177734,610.007812500,-210.078231812,134.282226563,
168,596.777099609,-201.953292847,150.706451416,609.982849121,-210.079833984,134.259292603,
169,596.761291504,-201.954208374,150.681518555,609.954650879,-210.080917358,134.233810425,
170,596.748474121,-201.954757690,150.655517578,609.929931641,-210.083953857,134.210998535,
171,596.715515137,-201.957000732,150.627258301,609.914855957,-210.084991455,134.189712524,
172,596.687744141,-201.959732056,150.603225708,609.885864258,-210.087402344,134.167968750,
173,596.667480469,-201.961471558,150.578323364,609.861145020,-210.088180542,134.148284912,
174,596.641235352,-201.964523315,150.553207397,609.847473145,-210.091094971,134.127990723,
175,596.607055664,-201.965637207,150.532470703,609.814208984,-210.093948364,134.105239868,
176,596.599060059,-201.965805054,150.511550903,609.788696289,-210.093139648,134.085876465,
177,596.572998047,-201.969421387,150.489288330,609.781433105,-210.095001221,134.069778442,
178,596.559875488,-201.970092773,150.469055176,609.751708984,-210.097885132,134.047531128,
179,596.538818359,-201.972930908,150.446868896,609.718688965,-210.101699829,134.028671265,
180,596.524597168,-201.973022461,150.430160522,609.705566406,-210.104812622,134.013259888,
181,596.502563477,-201.977127075,150.410476685,609.695129395,-210.107345581,133.997283936,
182,596.484802246,-201.979873657,150.392074585,609.673400879,-210.113952637,133.980148315,
183,596.458007813,-201.983291626,150.372299194,609.652587891,-210.121337891,133.963562012,
184,596.443481445,-201.988311768,150.357070923,609.637695313,-210.127777100,133.950378418,
185,596.431030273,-201.991958618,150.347518921,609.609924316,-210.133392334,133.934921265,
186,596.413391113,-201.996292114,150.332580566,609.583007813,-210.140319824,133.919570923,
187,596.384277344,-202.001647949,150.321121216,609.567871094,-210.149871826,133.904754639,
188,596.373413086,-202.006896973,150.313812256,609.564331055,-210.156097412,133.893020630,
189,596.356506348,-202.010848999,150.298690796,609.551147461,-210.165618896,133.883026123,
190,596.340515137,-202.017562866,150.289962769,609.534606934,-210.174774170,133.872833252,
191,596.318786621,-202.025665283,150.285476685,609.523681641,-210.181335449,133.862258911,
192,596.298706055,-202.032272339,150.281494141,609.514099121,-210.193450928,133.854034424,
193,596.280700684,-202.038833618,150.274475098,609.498046875,-210.204574585,133.845672607,
194,596.261169434,-202.050445557,150.270812988,609.482666016,-210.216339111,133.836898804,
195,596.244567871,-202.061523438,150.266662598,609.479370117,-210.232833862,133.826828003,
196,596.233032227,-202.072998047,150.261215210,609.468261719,-210.250427246,133.812637329,
197,596.212646484,-202.087875366,150.254104614,609.451110840,-210.267761230,133.803176880,
198,596.198791504,-202.100814819,150.249450684,609.448486328,-210.286834717,133.791809082,
199,596.183959961,-202.116363525,150.241867065,609.449951172,-210.306838989,133.774566650,
200,596.165771484,-202.134506226,150.229812622,609.441040039,-210.327438354,133.758514404,
201,596.146545410,-202.153060913,150.226516724,609.428894043,-210.351715088,133.743225098,
202,596.124389648,-202.174209595,150.217468262,609.431701660,-210.375457764,133.726882935,
203,596.109741211,-202.190170288,150.206771851,609.426757813,-210.401473999,133.705047607,
204,596.090576172,-202.207061768,150.194091797,609.417175293,-210.425445557,133.681732178,
205,596.075866699,-202.228179932,150.181747437,609.406738281,-210.447525024,133.657531738,
206,596.055114746,-202.249298096,150.165512085,609.396118164,-210.473236084,133.633789063,
207,596.023803711,-202.270309448,150.149322510,609.394409180,-210.496231079,133.608581543,
208,596.002380371,-202.289947510,150.136688232,609.380737305,-210.519760132,133.578613281,
209,595.978881836,-202.309097290,150.120437622,609.375854492,-210.545410156,133.553207397,
210,595.959106445,-202.332778931,150.109420776,609.368774414,-210.572830200,133.529769897,
211,595.927001953,-202.356124878,150.099838257,609.350646973,-210.599273682,133.504867554,
212,595.901794434,-202.375595093,150.085678101,609.339416504,-210.627593994,133.479278564,
213,595.877990723,-202.397430420,150.073471069,609.341003418,-210.657455444,133.459075928,
214,595.860839844,-202.416198730,150.063537598,609.331481934,-210.686065674,133.437438965,
215,595.842407227,-202.439575195,150.056610107,609.316406250,-210.716445923,133.413604736,
216,595.821289063,-202.462234497,150.047332764,609.311218262,-210.746475220,133.392181396,
217,595.790893555,-202.487594604,150.037094116,609.310180664,-210.771865845,133.376129150,
218,595.764282227,-202.515014648,150.029220581,609.299011230,-210.798263550,133.359298706,
219,595.734375000,-202.536071777,150.026901245,609.270324707,-210.829086304,133.341232300,
220,595.694030762,-202.559417725,150.019256592,609.270568848,-210.859039307,133.329162598,
221,595.671142578,-202.583511353,150.011444092,609.266174316,-210.890319824,133.313049316,
222,595.638122559,-202.609054565,150.001388550,609.261474609,-210.922866821,133.299301147,
223,595.611389160,-202.633087158,149.989501953,609.266296387,-210.953979492,133.287536621,
224,595.581665039,-202.659957886,149.977157593,609.245361328,-210.990707397,133.269668579,
225,595.547851563,-202.687683105,149.968383789,609.231567383,-211.029388428,133.256866455,
226,595.517639160,-202.716781616,149.960998535,609.227783203,-211.067153931,133.251861572,
227,595.489807129,-202.743133545,149.956802368,609.221496582,-211.109680176,133.246978760,
228,595.442565918,-202.774978638,149.953109741,609.215026855,-211.154785156,133.243820190,
229,595.414489746,-202.807968140,149.954360962,609.205078125,-211.200729370,133.241485596,
230,595.382873535,-202.837875366,149.955703735,609.181030273,-211.247787476,133.239852905,
231,595.347290039,-202.867050171,149.962600708,609.166503906,-211.295303345,133.241485596,
232,595.300720215,-202.896682739,149.964172363,609.154602051,-211.340606689,133.246978760,
233,595.277038574,-202.925750732,149.971801758,609.123718262,-211.383682251,133.254425049,
234,595.247863770,-202.952499390,149.987518311,609.101989746,-211.428405762,133.264373779,
235,595.203796387,-202.979309082,149.999954224,609.088195801,-211.472351074,133.276168823,
236,595.169311523,-202.999206543,150.017669678,609.075622559,-211.519592285,133.290039063,
237,595.114562988,-203.027664185,150.036178589,609.057617188,-211.566970825,133.303771973,
238,595.079040527,-203.056228638,150.055160522,609.034790039,-211.606842041,133.318908691,
239,595.035583496,-203.077377319,150.072586060,609.018920898,-211.642929077,133.335250854,
240,594.990905762,-203.096878052,150.091827393,608.993408203,-211.676376343,133.346221924,
241,594.945983887,-203.115325928,150.108489990,608.972839355,-211.708419800,133.356857300,
242,594.900695801,-203.133773804,150.126068115,608.955505371,-211.739379883,133.370117188,
243,594.837158203,-203.151580811,150.144119263,608.925781250,-211.770904541,133.382614136,
244,594.798278809,-203.167160034,150.164947510,608.886535645,-211.802093506,133.393005371,
245,594.739685059,-203.181137085,150.180221558,608.843017578,-211.832580566,133.405212402,
246,594.687194824,-203.193618774,150.202102661,608.803710938,-211.861907959,133.416671753,
247,594.635009766,-203.205261230,150.226608276,608.775695801,-211.888732910,133.428405762,
248,594.583801270,-203.214462280,150.250061035,608.738403320,-211.916885376,133.439819336,
249,594.525207520,-203.223159790,150.273406982,608.696411133,-211.943145752,133.446014404,
250,594.464233398,-203.234420776,150.294830322,608.668273926,-211.968475342,133.451110840,
251,594.405578613,-203.247680664,150.318588257,608.627685547,-211.997253418,133.454574585,
252,594.371765137,-203.256805420,150.345703125,608.593261719,-212.022476196,133.454177856,
253,594.310546875,-203.266662598,150.370758057,608.560180664,-212.043518066,133.452896118,
254,594.253723145,-203.276519775,150.396041870,608.499633789,-212.069473267,133.444015503,
255,594.206115723,-203.281692505,150.425018311,608.451110840,-212.087631226,133.437576294,
256,594.146484375,-203.288665771,150.447540283,608.410644531,-212.103027344,133.434494019,
257,594.099670410,-203.293258667,150.476013184,608.375183105,-212.120834351,133.427383423,
258,594.050048828,-203.298690796,150.508560181,608.344970703,-212.134124756,133.415802002,
259,593.985595703,-203.305038452,150.537750244,608.291625977,-212.149917603,133.400497437,
260,593.940002441,-203.310974121,150.562866211,608.241760254,-212.161163330,133.383209229,
261,593.900512695,-203.313110352,150.588317871,608.204589844,-212.172210693,133.361907959,
262,593.843627930,-203.316345215,150.613952637,608.164672852,-212.186645508,133.342193604,
263,593.799072266,-203.321319580,150.636993408,608.123352051,-212.202178955,133.320312500,
264,593.753295898,-203.326126099,150.662536621,608.086547852,-212.216720581,133.299179077,
265,593.691406250,-203.331497192,150.686874390,608.045532227,-212.229217529,133.278564453,
266,593.637634277,-203.337997437,150.710311890,608.004089355,-212.238037109,133.254638672,
267,593.589538574,-203.340530396,150.736724854,607.956848145,-212.243118286,133.231018066,
268,593.530944824,-203.343490601,150.758331299,607.916076660,-212.247879028,133.203796387,
269,593.488769531,-203.347076416,150.783050537,607.875366211,-212.252410889,133.174285889,
270,593.457580566,-203.348327637,150.812057495,607.823791504,-212.259124756,133.145751953,
271,593.404968262,-203.357147217,150.840789795,607.794189453,-212.263702393,133.117996216,
272,593.363098145,-203.365127563,150.868530273,607.760437012,-212.270141602,133.086471558,
273,593.325744629,-203.381561279,150.894241333,607.724243164,-212.278274536,133.054138184,
274,593.270202637,-203.399032593,150.924331665,607.682495117,-212.287765503,133.019622803,
275,593.221862793,-203.416641235,150.951599121,607.655151367,-212.297958374,132.985946655,
276,593.192199707,-203.433746338,150.982452393,607.626159668,-212.309402466,132.956970215,
277,593.149353027,-203.451446533,151.008514404,607.595581055,-212.323013306,132.928115845,
278,593.104248047,-203.470916748,151.036270142,607.569274902,-212.338241577,132.896926880,
279,593.061279297,-203.494888306,151.064498901,607.545166016,-212.356628418,132.862808228,
280,593.029907227,-203.519531250,151.094970703,607.525939941,-212.376739502,132.830825806,
281,592.998779297,-203.547256470,151.125198364,607.504577637,-212.398925781,132.797836304,
282,592.957580566,-203.577316284,151.154037476,607.489746094,-212.422210693,132.758483887,
283,592.929077148,-203.609893799,151.181701660,607.465759277,-212.449264526,132.718658447,
284,592.904235840,-203.643630981,151.209594727,607.451416016,-212.481628418,132.677383423,
285,592.868469238,-203.678955078,151.239822388,607.432556152,-212.516967773,132.633056641,
286,592.832458496,-203.712890625,151.274688721,607.403381348,-212.556198120,132.584365845,
287,592.825683594,-203.719482422,151.318084717,607.389282227,-212.596405029,132.521118164,
288,592.790344238,-203.703155518,151.378204346,607.384216309,-212.642425537,132.435684204,
289,592.762512207,-203.708419800,151.456787109,607.371643066,-212.700195313,132.361785889,
290,592.748718262,-203.742965698,151.539855957,607.347778320,-212.761230469,132.308822632,
291,592.721191406,-203.790328979,151.618133545,607.327514648,-212.818939209,132.259689331,
292,592.689819336,-203.840133667,151.694732666,607.317199707,-212.870788574,132.216506958,
293,592.666259766,-203.888092041,151.765548706,607.314819336,-212.920257568,132.170257568,
294,592.654541016,-204.072875977,151.846832275,607.315856934,-212.978439331,132.087936401,
295,592.667480469,-204.498916626,151.993972778,607.294921875,-213.030532837,131.917510986,
296,592.659179688,-205.069335938,152.265548706,607.214416504,-213.048049927,131.690063477,
297,592.634887695,-205.696792603,152.640548706,607.091857910,-213.039840698,131.478973389,
298,592.632141113,-206.346893311,153.076568604,606.975158691,-213.023254395,131.286605835,
299,592.675415039,-207.006973267,153.506118774,606.885437012,-213.011871338,131.103851318,
300,592.773437500,-207.678375244,153.906173706,606.805603027,-213.031555176,130.914703369,
301,592.881835938,-208.336135864,154.324813843,606.742980957,-213.072311401,130.712158203,
302,592.977905273,-208.966720581,154.786819458,606.691406250,-213.136001587,130.425567627,
303,593.064697266,-209.567703247,155.249267578,606.678833008,-213.298965454,129.934097290,
304,593.178833008,-210.133102417,155.704513550,606.743896484,-213.618530273,129.374908447,
305,593.295776367,-210.647140503,156.134185791,606.824340820,-214.085266113,128.897521973,
306,593.389831543,-211.091278076,156.540664673,606.911193848,-214.623748779,128.455841064,
307,593.484191895,-211.474838257,156.918930054,607.029418945,-215.167633057,128.054504395,
308,593.586853027,-211.804016113,157.246810913,607.150207520,-215.707870483,127.684257507,
309,593.681945801,-212.100128174,157.512100220,607.269531250,-216.222564697,127.338531494,
310,593.805847168,-212.365600586,157.738433838,607.398620605,-216.701828003,127.026901245,
311,593.894653320,-212.609664917,157.912460327,607.503540039,-217.157180786,126.742706299,
312,593.989746094,-212.845397949,158.031143188,607.618286133,-217.580154419,126.500656128,
313,594.097778320,-213.086578369,158.104354858,607.747863770,-217.978332520,126.288284302,
314,594.186523438,-213.332427979,158.142684937,607.873535156,-218.355163574,126.103965759,
315,594.276794434,-213.596313477,158.161865234,608.007263184,-218.715484619,125.957092285,
316,594.364807129,-213.880264282,158.176300049,608.133483887,-219.067611694,125.837905884,
317,594.458007813,-214.177719116,158.198608398,608.249267578,-219.411529541,125.739631653,
318,594.564636230,-214.489227295,158.236038208,608.370971680,-219.753997803,125.661743164,
319,594.667053223,-214.806808472,158.286361694,608.516601563,-220.089141846,125.601943970,
320,594.762329102,-215.134506226,158.353012085,608.649291992,-220.430343628,125.554550171,
321,594.875244141,-215.468841553,158.438430786,608.811157227,-220.766769409,125.521133423,
322,594.983459473,-215.806427002,158.534545898,608.955993652,-221.110305786,125.494369507,
323,595.105773926,-216.148956299,158.636154175,609.104919434,-221.457000732,125.478645325,
324,595.225219727,-216.491653442,158.740844727,609.270690918,-221.803741455,125.467536926,
325,595.346374512,-216.835815430,158.845718384,609.403442383,-222.163101196,125.451408386,
326,595.462463379,-217.173706055,158.949096680,609.576171875,-222.516250610,125.437034607,
327,595.579650879,-217.509246826,159.048828125,609.742126465,-222.876480103,125.419372559,
328,595.690246582,-217.835479736,159.138076782,609.898925781,-223.240173340,125.397483826,
329,595.813049316,-218.156784058,159.220260620,610.034240723,-223.609481812,125.364784241,
330,595.915283203,-218.470260620,159.294677734,610.180541992,-223.978057861,125.326042175,
331,596.023071289,-218.777786255,159.359191895,610.338623047,-224.349975586,125.282852173,
332,596.115295410,-219.079635620,159.412673950,610.489318848,-224.728851318,125.231903076,
333,596.191345215,-219.373153687,159.456298828,610.638061523,-225.107360840,125.174369812,
334,596.300964355,-219.662109375,159.500289917,610.772644043,-225.489334106,125.109733582,
335,596.388061523,-219.950180054,159.535873413,610.927551270,-225.877624512,125.041282654,
336,596.467285156,-220.237304688,159.565200806,611.079406738,-226.272933960,124.966117859,
337,596.574951172,-220.523193359,159.597518921,611.219116211,-226.670608521,124.883644104,
338,596.647033691,-220.811767578,159.629364014,611.362365723,-227.073425293,124.797279358,
