Number of frames: 1500
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,632.183227539,-245.617568970,129.548202515,,,,
2,632.206298828,-245.618698120,129.546951294,,,,
3,632.226806641,-245.626617432,129.551635742,,,,
4,632.236999512,-245.625381470,129.555175781,,,,
5,632.242675781,-245.628936768,129.527648926,,,,
6,632.235900879,-245.628189087,129.490768433,,,,
7,632.206787109,-245.623077393,129.445571899,,,,
8,632.210327148,-245.620773315,129.437026978,,,,
9,632.221252441,-245.626678467,129.455932617,,,,
10,632.226379395,-245.630386353,129.487792969,,,,
11,632.223815918,-245.623458862,129.524017334,,,,
12,632.207336426,-245.622192383,129.519927979,,,,
13,632.186645508,-245.629333496,129.469039917,,,,
14,632.158813477,-245.632461548,129.446075439,,,,
15,632.138916016,-245.631530762,129.463409424,,,,
16,632.140014648,-245.622619629,129.507507324,,,,
17,632.130798340,-245.623992920,129.513015747,,,,
18,632.102416992,-245.629058838,129.462112427,,,,
19,632.076965332,-245.627487183,129.425399780,,,,
20,632.052429199,-245.616500854,129.452194214,,,,
21,632.031005859,-245.609924316,129.478668213,,,,
22,632.036010742,-245.610015869,129.482299805,,,,
23,632.042846680,-245.618316650,129.481063843,,,,
24,632.058288574,-245.626892090,129.496749878,,,,
25,632.071533203,-245.623519897,129.535797119,,,,
26,632.068725586,-245.625335693,129.544235229,,,,
27,632.068664551,-245.631530762,129.545425415,,,,
28,632.064147949,-245.629989624,129.539443970,,,,
29,632.070129395,-245.621398926,129.534973145,,,,
30,632.080932617,-245.618286133,129.517807007,,,,
31,632.088806152,-245.624603271,129.498031616,,,,
32,632.119567871,-245.627029419,129.505432129,,,,
33,632.117431641,-245.630813599,129.500701904,,,,
34,632.115112305,-245.627746582,129.477890015,,,,
35,632.069335938,-245.634567261,129.392593384,,,,
36,632.048095703,-245.640075684,129.337295532,,,,
37,632.054870605,-245.645553589,129.319610596,,,,
38,632.051208496,-245.646453857,129.326644897,,,,
39,632.020629883,-245.646423340,129.294219971,,,,
40,631.980224609,-245.646179199,129.241867065,,,,
41,631.991210938,-245.645080566,129.258377075,,,,
42,632.036560059,-245.641159058,129.326568604,,,,
43,632.067749023,-245.636917114,129.401016235,,,,
44,632.068725586,-245.636413574,129.430755615,,,,
45,632.057556152,-245.636291504,129.420364380,,,,
46,632.050659180,-245.628326416,129.412033081,,,,
47,632.064025879,-245.621246338,129.433258057,,,,
48,632.080444336,-245.620666504,129.456771851,,,,
49,632.075317383,-245.620040894,129.459548950,,,,
50,632.096496582,-245.620147705,129.465515137,,,,
51,632.121948242,-245.618011475,129.481521606,,,,
52,632.130920410,-245.607711792,129.529281616,,,,
53,632.146667480,-245.602111816,129.579544067,,,,
54,632.151550293,-245.604171753,129.627944946,,,,
55,632.174926758,-245.595642090,129.683776855,,,,
56,632.193664551,-245.584686279,129.756942749,,,,
57,632.196228027,-245.578338623,129.785156250,,,,
58,632.155517578,-245.582168579,129.753585815,,,,
59,632.119079590,-245.590728760,129.690612793,,,,
60,632.099304199,-245.593490601,129.650207520,,,,
61,632.063110352,-245.589218140,129.594223022,,,,
62,632.026550293,-245.589370728,129.523406982,,,,
63,632.020935059,-245.594604492,129.441513062,,,,
64,632.017700195,-245.596832275,129.410903931,,,,
65,632.039062500,-245.592102051,129.438735962,,,,
66,632.064147949,-245.593765259,129.476699829,,,,
67,632.062316895,-245.602416992,129.495361328,,,,
68,632.044860840,-245.603210449,129.508163452,,,,
69,632.016235352,-245.605941772,129.488983154,,,,
70,631.988769531,-245.608947754,129.432312012,,,,
71,631.972106934,-245.617034912,129.388977051,,,,
72,631.952819824,-245.616302490,129.384185791,,,,
73,631.954162598,-245.611145020,129.384170532,,,,
74,631.956909180,-245.619079590,129.368255615,,,,
75,631.979003906,-245.625762939,129.338836670,,,,
76,631.993774414,-245.621047974,129.340332031,,,,
77,632.010253906,-245.616851807,129.330474854,,,,
78,631.995605469,-245.616546631,129.266967773,,,,
79,632.003295898,-245.619720459,129.214538574,,,,
80,632.012939453,-245.630218506,129.199401855,,,,
81,632.020629883,-245.637619019,129.223876953,,,,
82,632.016052246,-245.637008667,129.259521484,,,,
83,632.008911133,-245.634429932,129.313964844,,,,
84,632.024658203,-245.629867554,129.367202759,,,,
85,632.012817383,-245.622802734,129.422149658,,,,
86,632.003723145,-245.615524292,129.451629639,,,,
87,632.007629395,-245.616577148,129.467788696,,,,
88,632.011474609,-245.624786377,129.442123413,,,,
89,632.002685547,-245.634536743,129.405395508,,,,
90,631.989929199,-245.638778687,129.337203979,,,,
91,631.976989746,-245.647125244,129.240356445,,,,
92,631.980468750,-245.653915405,129.175415039,,,,
93,632.002685547,-245.659927368,129.180007935,,,,
94,632.022094727,-245.664199829,129.202651978,,,,
95,632.005554199,-245.673599243,129.165603638,,,,
96,631.957641602,-245.691070557,129.087783813,,,,
97,631.920959473,-245.695678711,129.041732788,,,,
98,631.895874023,-245.691955566,129.037216187,,,,
99,631.894836426,-245.697235107,129.048248291,,,,
100,631.904663086,-245.706314087,129.041320801,,,,
101,631.899658203,-245.711349487,129.018463135,,,,
102,631.911315918,-245.714462280,129.038726807,,,,
103,631.924377441,-245.718521118,129.055068970,,,,
104,631.915954590,-245.720764160,129.025741577,,,,
105,631.889099121,-245.720642090,128.987686157,,,,
106,631.866149902,-245.725158691,128.950881958,,,,
107,631.831054688,-245.726745605,128.888916016,,,,
108,631.763488770,-245.729187012,128.784820557,,,,
109,631.661804199,-245.752487183,128.581619263,,,,
110,631.566467285,-245.767547607,128.455383301,,,,
111,631.439208984,-245.779251099,128.379882813,,,,
112,631.223632813,-245.800186157,128.225845337,,,,
113,631.103088379,-245.859924316,128.419433594,,,,
114,631.232421875,-246.062744141,128.665267944,,,,
115,632.105957031,-248.052612305,130.228012085,,,,
116,632.929443359,-250.345443726,131.637405396,,,,
117,633.625732422,-253.588150024,133.215560913,,,,
118,634.107910156,-257.567871094,135.281997681,,,,
119,634.282958984,-261.559295654,138.372909546,,,,
120,634.000732422,-265.529388428,142.774627686,,,,
121,632.855285645,-269.338287354,147.835418701,,,,
122,630.874389648,-272.993469238,153.338562012,,,,
123,628.086914063,-276.519744873,159.257720947,,,,
124,624.798461914,-279.564300537,165.803421021,,,,
125,621.099060059,-282.541625977,172.951309204,,,,
126,617.019287109,-285.738555908,180.272109985,,,,
127,612.733581543,-289.102386475,187.363265991,,,,
128,608.397460938,-292.391265869,194.429931641,,,,
129,604.285949707,-295.187194824,202.162643433,,,,
130,600.054809570,-297.567352295,210.245132446,,,,
131,595.849792480,-299.705718994,218.461013794,,,,
132,591.934692383,-301.939117432,226.632095337,,,,
133,588.290649414,-303.838897705,234.786056519,,,,
134,584.750671387,-305.093444824,242.917831421,667.162292480,-281.405273438,184.438964844,
135,581.428405762,-306.304809570,251.062911987,662.852661133,-282.439605713,191.330703735,
136,578.551452637,-307.707916260,259.287231445,658.934631348,-283.401336670,198.472366333,
137,576.017028809,-308.969024658,267.222290039,655.627502441,-284.283721924,205.725891113,
138,573.663452148,-310.024749756,274.606353760,652.660461426,-285.063415527,212.548675537,
139,571.399780273,-311.109283447,281.489196777,649.659423828,-285.776123047,218.681320190,
140,569.240112305,-312.493225098,288.016723633,646.622375488,-286.481292725,224.458160400,
141,567.326660156,-313.802978516,294.519165039,643.742248535,-287.228881836,230.184097290,
142,565.279541016,-314.828918457,300.701843262,640.991210938,-287.973083496,235.758712769,
143,563.118530273,-315.790100098,306.401275635,638.196411133,-288.649078369,240.940887451,
144,560.742858887,-316.727722168,311.667602539,635.364135742,-289.293365479,245.876571655,
145,558.642089844,-317.727081299,316.978698730,632.707641602,-289.894348145,250.835205078,
146,556.747924805,-318.459808350,322.532257080,630.203308105,-290.466644287,255.921875000,
147,554.922790527,-318.670440674,328.396392822,627.746826172,-290.957153320,261.081726074,
148,553.256652832,-318.751800537,334.395690918,625.315490723,-291.236907959,266.291320801,
149,551.761352539,-319.093322754,340.329284668,623.150878906,-291.435302734,271.699127197,
150,550.442321777,-319.313232422,346.309356689,621.302734375,-291.662078857,277.222625732,
151,549.276855469,-319.283935547,352.335296631,619.462219238,-291.860626221,282.571075439,
152,548.053100586,-319.260253906,358.141815186,617.464538574,-291.981262207,287.622497559,
153,546.698913574,-319.469207764,363.528686523,615.468383789,-292.061096191,292.463562012,
154,545.233825684,-319.912933350,368.449127197,613.648132324,-292.158081055,297.212463379,
155,543.643371582,-320.290008545,373.024780273,611.994140625,-292.291778564,301.834930420,
156,542.298583984,-320.386993408,377.655792236,610.295166016,-292.429138184,306.176696777,
157,540.994445801,-320.328094482,382.221862793,608.398254395,-292.500976563,310.160400391,
158,539.536254883,-320.186187744,386.549530029,606.406921387,-292.518096924,313.957733154,
159,538.100646973,-320.034454346,390.721954346,604.597229004,-292.506408691,317.769897461,
160,536.639465332,-319.741790771,394.815795898,602.829467773,-292.446166992,321.525756836,
161,535.020263672,-319.380035400,398.742065430,600.823669434,-292.321807861,325.076843262,
162,533.416137695,-319.014617920,402.624603271,598.722534180,-292.200744629,328.514526367,
163,531.947265625,-318.547119141,406.654571533,596.772644043,-292.137878418,332.030639648,
164,530.590454102,-318.156829834,410.716491699,594.981140137,-292.082611084,335.618560791,
165,528.938415527,-317.828521729,414.535461426,593.010742188,-292.009704590,339.108276367,
166,527.235534668,-317.644226074,418.156829834,590.989257813,-292.005859375,342.463134766,
167,525.962219238,-317.599395752,421.881408691,589.200195313,-292.123504639,345.740295410,
168,525.031372070,-317.640350342,425.774719238,587.610107422,-292.353088379,349.074951172,
169,524.237426758,-317.732727051,429.690887451,586.153015137,-292.656311035,352.434478760,
170,523.416870117,-317.788513184,433.404235840,584.890869141,-293.047943115,355.727752686,
171,522.468078613,-317.812988281,436.809082031,583.784301758,-293.474700928,358.835693359,
172,521.309936523,-318.038391113,439.777282715,582.624145508,-293.863708496,361.699615479,
173,520.121643066,-318.483947754,442.372497559,581.446655273,-294.278228760,364.300048828,
174,519.213378906,-319.029357910,444.852203369,580.465759277,-294.805603027,366.715820313,
175,518.539978027,-319.585632324,447.311645508,579.670898438,-295.441192627,369.025146484,
176,517.777954102,-320.074645996,449.576965332,578.831909180,-296.081604004,371.146942139,
177,516.907470703,-320.805328369,451.399261475,578.004638672,-296.676147461,372.975372314,
178,516.038940430,-321.721008301,452.831542969,577.251586914,-297.259704590,374.536285400,
179,515.220764160,-322.522247314,454.150695801,576.502929688,-297.824401855,375.912719727,
180,514.511657715,-323.096008301,455.598297119,575.785400391,-298.308044434,377.244140625,
181,514.010742188,-323.539611816,457.210205078,575.194213867,-298.670654297,378.639801025,
182,513.589538574,-323.789093018,458.937805176,574.846130371,-298.892425537,380.158111572,
183,513.100402832,-323.849060059,460.559600830,574.585998535,-298.999664307,381.729064941,
184,512.740173340,-323.967285156,462.122283936,574.371704102,-299.048095703,383.266418457,
185,512.571960449,-324.116790771,463.751007080,574.272766113,-299.097167969,384.808105469,
186,512.614440918,-324.319671631,465.361846924,574.216613770,-299.150543213,386.371582031,
187,512.617187500,-324.648040771,466.718017578,574.165832520,-299.141937256,387.866210938,
