Number of frames: 250
Frequency: 50
Units: mm

Frame,finger x,finger y,finger z,palm x,palm y,palm z
1,624.878601074,-252.199935913,132.726043701,,,,
2,624.850219727,-252.200622559,132.781250000,,,,
3,624.826782227,-252.200775146,132.875518799,,,,
4,624.813537598,-252.196289063,132.959716797,,,,
5,624.792541504,-252.188140869,132.976684570,,,,
6,624.791809082,-252.188171387,132.985687256,,,,
7,624.807739258,-252.188217163,133.007003784,,,,
8,624.834716797,-252.188262939,133.087722778,,,,
9,624.881103516,-252.185974121,133.181808472,,,,
10,624.962036133,-252.182113647,133.221832275,,,,
11,625.011901855,-252.186935425,133.122329712,,,,
12,625.030639648,-252.196395874,132.984527588,,,,
13,624.992553711,-252.198455811,132.834014893,,,,
14,624.952758789,-252.192260742,132.711791992,,,,
15,624.907775879,-252.187896729,132.580291748,,,,
16,624.869384766,-252.187164307,132.530578613,,,,
17,624.837280273,-252.190200806,132.570388794,,,,
18,624.812683105,-252.186691284,132.651123047,,,,
19,624.807434082,-252.184265137,132.718032837,,,,
20,624.813720703,-252.190917969,132.760498047,,,,
21,624.834777832,-252.193878174,132.819915771,,,,
22,624.855590820,-252.186813354,132.850387573,,,,
23,624.868408203,-252.172622681,132.826797485,,,,
24,624.898498535,-252.171279907,132.737411499,,,,
25,624.921203613,-252.178054810,132.630828857,,,,
26,624.931945801,-252.188507080,132.542938232,,,,
27,624.918334961,-252.190368652,132.456329346,,,,
28,624.885498047,-252.186935425,132.376129150,,,,
29,624.856811523,-252.187118530,132.317108154,,,,
30,624.821228027,-252.186355591,132.268569946,,,,
31,624.796142578,-252.188156128,132.210556030,,,,
32,624.772705078,-252.187500000,132.131271362,,,,
33,624.750610352,-252.183349609,132.125305176,,,,
34,624.743469238,-252.178527832,132.243331909,,,,
35,624.759460449,-252.178421021,132.327529907,,,,
36,624.792480469,-252.185043335,132.299697876,,,,
37,624.817077637,-252.186553955,132.234619141,,,,
38,624.825622559,-252.184616089,132.213287354,,,,
39,624.832641602,-252.185104370,132.264266968,,,,
40,624.827758789,-252.185409546,132.314758301,,,,
41,624.838989258,-252.190673828,132.324783325,,,,
42,624.844848633,-252.194046021,132.296813965,,,,
43,624.832397461,-252.189666748,132.258972168,,,,
44,624.794738770,-252.185714722,132.285064697,,,,
45,624.761779785,-252.180984497,132.376129150,,,,
46,624.732421875,-252.183441162,132.421783447,,,,
47,624.717407227,-252.190261841,132.415603638,,,,
48,624.686279297,-252.194946289,132.409164429,,,,
49,624.677185059,-252.194244385,132.493743896,,,,
50,624.681579590,-252.192306519,132.609909058,,,,
51,624.688659668,-252.190963745,132.660415649,,,,
52,624.697448730,-252.190673828,132.622985840,,,,
53,624.691162109,-252.185684204,132.573257446,,,,
54,624.673583984,-252.178787231,132.551177979,,,,
55,624.648559570,-252.174621582,132.558273315,,,,
56,624.642761230,-252.172973633,132.578002930,,,,
57,624.649169922,-252.171478271,132.560546875,,,,
58,624.647949219,-252.174072266,132.508850098,,,,
59,624.649108887,-252.169082642,132.507736206,,,,
60,624.626892090,-252.169448853,132.563217163,,,,
61,624.605773926,-252.170089722,132.658401489,,,,
62,624.580505371,-252.168014526,132.734161377,,,,
63,624.563781738,-252.166213989,132.734191895,,,,
64,624.537109375,-252.170013428,132.694274902,,,,
65,624.499145508,-252.169418335,132.675308228,,,,
66,624.454406738,-252.166122437,132.730194092,,,,
67,624.452697754,-252.165298462,132.782394409,,,,
68,624.464294434,-252.172821045,132.800415039,,,,
69,624.486083984,-252.175994873,132.815139771,,,,
70,624.494323730,-252.177368164,132.833938599,,,,
71,624.479370117,-252.171707153,132.856719971,,,,
72,624.472290039,-252.167434692,132.835006714,,,,
73,624.463195801,-252.168685913,132.790435791,,,,
74,624.484436035,-252.172500610,132.794692993,,,,
75,624.468933105,-252.171752930,132.839126587,,,,
76,624.470092773,-252.168258667,132.905349731,,,,
77,624.464904785,-252.162994385,132.915847778,,,,
78,624.472106934,-252.168533325,132.895233154,,,,
79,624.462036133,-252.171112061,132.865646362,,,,
80,624.464599609,-252.174880981,132.815658569,,,,
81,624.460327148,-252.172363281,132.777847290,,,,
82,624.447143555,-252.166687012,132.771926880,,,,
83,624.454650879,-252.165298462,132.830444336,,,,
84,624.467407227,-252.168441772,132.940780640,,,,
85,624.482116699,-252.171203613,132.964736938,,,,
86,624.482666016,-252.169174194,132.900665283,,,,
87,624.471130371,-252.162582397,132.824172974,,,,
88,624.462097168,-252.155975342,132.834213257,,,,
89,624.477233887,-252.150482178,132.873275757,,,,
90,624.484375000,-252.140426636,132.853271484,,,,
91,624.497985840,-252.129867554,132.801544189,,,,
92,624.521301270,-252.124374390,132.782623291,,,,
93,624.532348633,-252.125503540,132.774551392,,,,
94,624.545043945,-252.138870239,132.743881226,,,,
95,624.584838867,-252.158096313,132.687286377,,,,
96,624.600952148,-252.170730591,132.675689697,,,,
97,624.588256836,-252.170410156,132.716064453,,,,
98,624.554809570,-252.162887573,132.794006348,,,,
99,624.523071289,-252.158584595,132.820007324,,,,
100,624.505859375,-252.161453247,132.809097290,,,,
101,624.499145508,-252.166488647,132.792602539,,,,
102,624.487182617,-252.177169800,132.775863647,,,,
103,624.489501953,-252.183593750,132.751937866,,,,
104,624.486083984,-252.177764893,132.754974365,,,,
105,624.488708496,-252.171234131,132.770141602,,,,
